system_id,fast_scale,slow_scale,scenario_id,scenario_name,time_step,fast_phase,slow_phase,fast_potential,fast_connectedness,fast_resilience,fast_rigidity,fast_memory,slow_potential,slow_connectedness,slow_resilience,slow_rigidity,slow_memory,revolt_effect,remember_effect,fast_phase_changed,slow_phase_changed
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,4,r,r,0.47688,0.54151,0.48945,0.40123,0.46112,0.39867,0.34375,0.54841,0.32164,0.56491,0.0,0.0,False,True
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,5,K,r,0.50182,0.57819,0.4547,0.43654,0.46714,0.42264,0.39625,0.59765,0.34786,0.56998,0.0,0.0,True,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,6,K,r,0.52682,0.61193,0.4212,0.47354,0.47347,0.44704,0.44455,0.55797,0.37648,0.57535,0.0,0.0,False,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,7,K,r,0.55175,0.64298,0.38884,0.51209,0.48009,0.47176,0.48899,0.51993,0.40733,0.58101,0.0,0.0,False,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,8,K,r,0.57648,0.67154,0.35754,0.55206,0.487,0.49668,0.52987,0.4834,0.44023,0.58697,0.0,0.0,False,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,9,K,K,0.6009,0.69782,0.32721,0.59336,0.49422,0.52168,0.56748,0.44826,0.475,0.59323,0.0,0.0,False,True
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,10,K,K,0.62488,0.72199,0.29777,0.63585,0.50171,0.54664,0.60208,0.4144,0.5115,0.59979,0.0,0.0,False,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,11,K,K,0.64832,0.74423,0.26916,0.67947,0.50949,0.57142,0.63391,0.38171,0.5496,0.60665,0.0,0.0,False,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,12,Omega,K,0.67112,0.76469,0.2413,0.7241,0.51755,0.59591,0.6632,0.3501,0.58916,0.6138,0.0,0.0,True,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,13,alpha,K,0.28187,0.2447,0.5413,0.27516,0.44509,0.61999,0.69014,0.31949,0.63007,0.62124,0.0,0.0,True,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,14,r,K,0.36696,0.28926,0.6055,0.26444,0.44829,0.64355,0.71493,0.28979,0.67221,0.62896,0.0,0.07455,True,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,15,r,K,0.39019,0.34612,0.64904,0.28815,0.45297,0.66649,0.73774,0.26093,0.7155,0.63696,0.0,0.0,False,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,16,r,Omega,0.41399,0.39843,0.60765,0.31447,0.45794,0.68872,0.75872,0.23285,0.75984,0.64522,0.0,0.0,False,True
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,17,r,alpha,0.43825,0.44656,0.56805,0.3432,0.4632,0.28926,0.24279,0.53285,0.28874,0.55489,0.0,0.0,False,True
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,18,r,r,0.46287,0.49083,0.53008,0.37414,0.46875,0.40793,0.28765,0.59377,0.28819,0.54608,0.0,0.0,False,True
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,19,r,r,0.48773,0.53157,0.49361,0.40712,0.47461,0.43208,0.34464,0.6419,0.31182,0.55127,0.0,0.0,False,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,20,K,r,0.51271,0.56904,0.45853,0.44197,0.48076,0.45662,0.39707,0.60047,0.33808,0.55675,0.0,0.0,True,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,21,K,r,0.5377,0.60352,0.42471,0.47854,0.48721,0.48143,0.4453,0.56082,0.36674,0.56252,0.0,0.0,False,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,22,K,r,0.56256,0.63524,0.39207,0.51671,0.49396,0.5064,0.48968,0.52281,0.39762,0.5686,0.0,0.0,False,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,23,K,r,0.58716,0.66442,0.36051,0.55633,0.50101,0.5314,0.53051,0.4863,0.43055,0.57498,0.0,0.0,False,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,24,K,K,0.6114,0.69126,0.32994,0.59729,0.50835,0.5563,0.56806,0.45118,0.46535,0.58165,0.0,0.0,False,True
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,25,K,K,0.63516,0.71596,0.30028,0.63949,0.51597,0.58098,0.60262,0.41734,0.50188,0.58862,0.0,0.0,False,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,26,K,K,0.65834,0.73869,0.27146,0.68282,0.52387,0.60533,0.63441,0.38466,0.54,0.59589,0.0,0.0,False,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,27,Omega,K,0.68083,0.75959,0.24341,0.7272,0.53204,0.62922,0.66366,0.35307,0.57959,0.60344,0.0,0.0,True,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,28,alpha,K,0.28595,0.24307,0.54341,0.27634,0.45755,0.65255,0.69056,0.32247,0.62052,0.61127,0.0,0.0,True,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,29,r,K,0.44177,0.27544,0.6058,0.27531,0.44484,0.67522,0.71532,0.29279,0.66268,0.61937,0.0,0.07335,True,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,30,r,K,0.46643,0.33341,0.65344,0.29838,0.45044,0.69715,0.73809,0.26395,0.70599,0.62774,0.0,0.0,False,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,31,r,Omega,0.49132,0.38674,0.61162,0.32412,0.45633,0.71826,0.75905,0.23588,0.75034,0.63636,0.0,0.0,False,True
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,32,r,alpha,0.51631,0.4358,0.57162,0.35231,0.46253,0.30167,0.24289,0.53588,0.28513,0.54727,0.0,0.0,False,True
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,33,r,r,0.54128,0.48093,0.53328,0.38276,0.46902,0.35019,0.28348,0.60892,0.27064,0.53547,0.0,0.0,False,True
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,34,r,r,0.56611,0.52246,0.49648,0.41528,0.47582,0.37295,0.3408,0.65032,0.29408,0.53995,0.0,0.0,False,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,35,K,r,0.59068,0.56066,0.46109,0.44971,0.4829,0.39634,0.39353,0.60876,0.32016,0.5447,0.0,0.0,True,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,36,K,r,0.61485,0.59581,0.42699,0.4859,0.49028,0.42026,0.44205,0.56898,0.34866,0.54975,0.0,0.0,False,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,37,K,r,0.63853,0.62814,0.39409,0.52371,0.49795,0.44463,0.48669,0.53086,0.37939,0.55508,0.0,0.0,False,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,38,K,r,0.66162,0.65789,0.36228,0.56301,0.50588,0.46932,0.52775,0.49425,0.41218,0.56071,0.0,0.0,False,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,39,K,K,0.684,0.68526,0.33149,0.60367,0.51409,0.49422,0.56553,0.45904,0.44686,0.56664,0.0,0.0,False,True
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,40,K,K,0.70562,0.71044,0.30163,0.64559,0.52256,0.51922,0.60029,0.42511,0.48327,0.57287,0.0,0.0,False,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,41,K,K,0.72639,0.73361,0.27262,0.68867,0.53128,0.54418,0.63227,0.39236,0.52128,0.57941,0.0,0.0,False,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,42,Omega,K,0.74626,0.75492,0.24439,0.73282,0.54023,0.56899,0.66169,0.36069,0.56077,0.58623,0.0,0.0,True,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,43,alpha,K,0.31343,0.24157,0.54439,0.27847,0.4646,0.59351,0.68875,0.33003,0.60161,0.59336,0.0,0.0,True,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,44,r,K,0.39774,0.27683,0.57539,0.2667,0.48521,0.61764,0.71365,0.30028,0.64369,0.60077,0.0,0.0712,True,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,45,r,K,0.42169,0.33468,0.65555,0.28984,0.49027,0.64125,0.73656,0.27138,0.68692,0.60846,0.0,0.0,False,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,46,r,Omega,0.44608,0.38791,0.61378,0.31563,0.49562,0.66426,0.75763,0.24326,0.7312,0.61643,0.0,0.0,False,True
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,47,r,alpha,0.47079,0.43688,0.57382,0.34388,0.50127,0.27899,0.24244,0.54326,0.27786,0.53013,0.0,0.0,False,True
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,48,r,r,0.4957,0.48193,0.53552,0.37437,0.50722,0.354,0.27602,0.59744,0.27253,0.53604,0.0,0.0,False,True
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,49,r,r,0.5207,0.52337,0.49875,0.40694,0.51347,0.37687,0.33394,0.65404,0.29563,0.54057,0.0,0.0,False,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,50,K,r,0.54566,0.5615,0.46339,0.44142,0.52002,0.40035,0.38723,0.61225,0.32139,0.54537,0.0,0.0,True,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,51,K,r,0.57045,0.59658,0.42932,0.47764,0.52686,0.42436,0.43625,0.57226,0.3496,0.55046,0.0,0.0,False,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,52,K,r,0.59495,0.62886,0.39644,0.51549,0.534,0.44878,0.48135,0.53394,0.38007,0.55585,0.0,0.0,False,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,53,K,r,0.61905,0.65855,0.36466,0.55482,0.54143,0.47352,0.52284,0.49715,0.41261,0.56153,0.0,0.0,False,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,54,K,K,0.64264,0.68586,0.33389,0.59551,0.54914,0.49845,0.56101,0.46177,0.44706,0.56751,0.0,0.0,False,True
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,55,K,K,0.6656,0.71099,0.30405,0.63746,0.55713,0.52345,0.59613,0.42769,0.48327,0.57379,0.0,0.0,False,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,56,K,K,0.68786,0.73411,0.27506,0.68056,0.56539,0.5484,0.62844,0.3948,0.52109,0.58037,0.0,0.0,False,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,57,Omega,K,0.70933,0.75539,0.24685,0.72473,0.5739,0.57316,0.65817,0.363,0.5604,0.58725,0.0,0.0,True,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,58,alpha,K,0.29792,0.24172,0.54685,0.2754,0.49355,0.59763,0.68551,0.33222,0.60107,0.59442,0.0,0.0,True,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,59,r,K,0.36313,0.27821,0.59164,0.26375,0.50542,0.62167,0.71067,0.30236,0.64301,0.60188,0.0,0.07133,True,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,60,r,K,0.38626,0.33595,0.65575,0.28695,0.51005,0.64519,0.73382,0.27336,0.6861,0.60963,0.0,0.0,False,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,61,r,Omega,0.40997,0.38908,0.61402,0.3128,0.51497,0.66809,0.75511,0.24514,0.73025,0.61764,0.0,0.0,False,True
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,62,r,alpha,0.43416,0.43795,0.5741,0.3411,0.52018,0.2806,0.24164,0.54514,0.2775,0.53117,0.0,0.0,False,True
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,63,r,r,0.45872,0.48291,0.53583,0.37165,0.52569,0.32103,0.27919,0.59306,0.26003,0.55611,0.0,0.0,False,True
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,64,r,r,0.48355,0.52428,0.4991,0.40426,0.53149,0.34283,0.33686,0.65643,0.28328,0.56023,0.0,0.0,False,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,65,K,r,0.50853,0.56234,0.46377,0.43878,0.53759,0.36536,0.38991,0.61474,0.30917,0.56461,0.0,0.0,True,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,66,K,r,0.53352,0.59735,0.42973,0.47505,0.544,0.38855,0.43872,0.57484,0.33751,0.56927,0.0,0.0,False,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,67,K,r,0.55841,0.62956,0.39688,0.51292,0.5507,0.41231,0.48362,0.53661,0.36809,0.57422,0.0,0.0,False,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,68,K,r,0.58306,0.6592,0.36512,0.55228,0.55769,0.43654,0.52493,0.49989,0.40074,0.57946,0.0,0.0,False,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,69,K,K,0.60737,0.68646,0.33437,0.59301,0.56498,0.46113,0.56293,0.46458,0.43528,0.58499,0.0,0.0,False,True
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,70,K,K,0.63122,0.71155,0.30455,0.63498,0.57256,0.48598,0.5979,0.43057,0.47158,0.59082,0.0,0.0,False,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,71,K,K,0.6545,0.73462,0.27558,0.67812,0.58041,0.51096,0.63007,0.39773,0.50948,0.59696,0.0,0.0,False,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,72,Omega,K,0.67711,0.75585,0.24739,0.72231,0.58854,0.53595,0.65966,0.366,0.54886,0.60339,0.0,0.0,True,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,73,alpha,K,0.28439,0.24187,0.54739,0.27448,0.50614,0.56082,0.68689,0.33526,0.58961,0.61012,0.0,0.0,True,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,74,r,K,0.35458,0.26327,0.61905,0.26376,0.52638,0.58545,0.71194,0.30545,0.63161,0.61714,0.0,0.07321,True,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,75,r,K,0.37747,0.32221,0.6645,0.28627,0.5309,0.60972,0.73498,0.27649,0.67475,0.62446,0.0,0.0,False,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,76,r,K,0.40097,0.37643,0.62231,0.31149,0.53572,0.63352,0.75618,0.24832,0.71896,0.63206,0.0,0.0,False,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,77,r,Omega,0.42499,0.42632,0.58195,0.33921,0.54082,0.65674,0.77569,0.22086,0.76415,0.63994,0.0,0.0,False,True
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,78,r,alpha,0.44942,0.47221,0.5433,0.36922,0.54621,0.27583,0.24822,0.52086,0.29038,0.55035,0.0,0.0,False,True
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,79,r,r,0.47417,0.51443,0.5062,0.40134,0.5519,0.33549,0.26795,0.58104,0.29956,0.55982,0.0,0.0,False,True
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,80,K,r,0.4991,0.55328,0.47053,0.4354,0.55789,0.35778,0.32652,0.64958,0.32228,0.56411,0.0,0.0,True,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,81,K,r,0.5241,0.58902,0.43618,0.47125,0.56418,0.38076,0.3804,0.60754,0.3477,0.56868,0.0,0.0,False,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,82,K,r,0.54904,0.62189,0.40305,0.50875,0.57077,0.40434,0.42996,0.56732,0.3756,0.57353,0.0,0.0,False,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,83,K,r,0.5738,0.65214,0.37103,0.54776,0.57765,0.42842,0.47557,0.52878,0.40578,0.57867,0.0,0.0,False,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,84,K,r,0.59826,0.67997,0.34005,0.58815,0.58483,0.45291,0.51752,0.4918,0.43806,0.58411,0.0,0.0,False,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,85,K,K,0.62229,0.70557,0.31,0.62983,0.5923,0.47769,0.55612,0.45624,0.47226,0.58984,0.0,0.0,False,True
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,86,K,K,0.6458,0.72913,0.28083,0.67269,0.60005,0.50264,0.59163,0.42199,0.50824,0.59587,0.0,0.0,False,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,87,K,K,0.66867,0.7508,0.25245,0.71663,0.60807,0.52764,0.6243,0.38894,0.54586,0.6022,0.0,0.0,False,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,88,Omega,K,0.69083,0.77073,0.22481,0.76157,0.61636,0.55256,0.65436,0.35701,0.58498,0.60883,0.0,0.0,True,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,89,alpha,K,0.29015,0.24663,0.52481,0.28939,0.53007,0.57729,0.68201,0.32609,0.62548,0.61576,0.0,0.0,True,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,90,r,K,0.435,0.26187,0.56478,0.29799,0.54161,0.60169,0.70745,0.29612,0.66725,0.62298,0.0,0.07389,True,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,91,r,K,0.45958,0.32092,0.65368,0.32044,0.54712,0.62566,0.73085,0.26701,0.71019,0.63049,0.0,0.0,False,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,92,r,Omega,0.48441,0.37525,0.61144,0.3456,0.55293,0.64908,0.75238,0.23869,0.75421,0.63828,0.0,0.0,False,True
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,93,r,alpha,0.50939,0.42523,0.57105,0.37326,0.55905,0.27261,0.24076,0.53869,0.2866,0.54892,0.0,0.0,False,True
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,94,r,alpha,0.53438,0.47121,0.53235,0.40322,0.56546,0.30666,0.25923,0.59135,0.27035,0.54481,0.0,0.0,False,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,95,r,r,0.55926,0.51351,0.49522,0.4353,0.57217,0.3614,0.29575,0.64806,0.25747,0.54037,0.0,0.0,False,True
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,96,K,r,0.58391,0.55243,0.45952,0.46932,0.57918,0.38448,0.35209,0.6476,0.28148,0.54499,0.0,0.0,True,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,97,K,r,0.60821,0.58824,0.42515,0.50513,0.58648,0.40815,0.40393,0.60642,0.30807,0.54988,0.0,0.0,False,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,98,K,r,0.63204,0.62118,0.39199,0.54259,0.59406,0.4323,0.45161,0.567,0.33705,0.55507,0.0,0.0,False,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,99,K,r,0.65529,0.65148,0.35995,0.58157,0.60192,0.45684,0.49548,0.5292,0.36823,0.56055,0.0,0.0,False,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,100,K,r,0.67788,0.67936,0.32894,0.62193,0.61006,0.48166,0.53584,0.49289,0.40142,0.56633,0.0,0.0,False,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,101,K,K,0.69972,0.70502,0.29887,0.66358,0.61846,0.50662,0.57298,0.45795,0.43647,0.57241,0.0,0.0,False,True
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,102,K,K,0.72073,0.72861,0.26968,0.70642,0.6271,0.53162,0.60714,0.42428,0.47323,0.57879,0.0,0.0,False,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,103,Omega,K,0.74086,0.75033,0.24129,0.75033,0.63599,0.55652,0.63857,0.39176,0.51155,0.58547,0.0,0.0,True,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,104,alpha,K,0.31116,0.2401,0.54129,0.28513,0.54696,0.5812,0.66748,0.36031,0.55133,0.59245,0.0,0.0,True,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,105,r,K,0.46946,0.28049,0.58746,0.26836,0.54302,0.60554,0.69408,0.32984,0.59243,0.59971,0.0,0.07109,True,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,106,r,K,0.49436,0.33805,0.65285,0.29166,0.54896,0.62943,0.71856,0.30028,0.63476,0.60726,0.0,0.0,False,False
ACYP005,local_food_distribution,global_trade_climate_energy,CY004,Cascading revolt,107,r,K,0.51936,0.391,0.61119,0.31761,0.55519,0.65275,0.74107,0.27154,0.67821,0.6151,0.0,0.0,False,False
