simulation_id,pathway_id,pathway,rank,transformation_value,winner
2633,TP005,Watershed Restoration and Land-Use Transition,4,7.50637,Energy System Transition
2633,TP003,Regional Food System Reconfiguration,5,7.19227,Energy System Transition
2633,TP004,Institutional Governance Reform,6,6.90407,Energy System Transition
2634,TP002,Climate-Resilient Urban Redesign,1,7.71049,Climate-Resilient Urban Redesign
2634,TP005,Watershed Restoration and Land-Use Transition,2,7.60378,Climate-Resilient Urban Redesign
2634,TP001,Energy System Transition,3,7.58466,Climate-Resilient Urban Redesign
2634,TP006,Public Health Prevention Transformation,4,7.11042,Climate-Resilient Urban Redesign
2634,TP003,Regional Food System Reconfiguration,5,7.08689,Climate-Resilient Urban Redesign
2634,TP004,Institutional Governance Reform,6,7.06914,Climate-Resilient Urban Redesign
2635,TP002,Climate-Resilient Urban Redesign,1,7.52532,Climate-Resilient Urban Redesign
2635,TP006,Public Health Prevention Transformation,2,7.50798,Climate-Resilient Urban Redesign
2635,TP005,Watershed Restoration and Land-Use Transition,3,7.40522,Climate-Resilient Urban Redesign
2635,TP004,Institutional Governance Reform,4,7.40256,Climate-Resilient Urban Redesign
2635,TP001,Energy System Transition,5,7.13506,Climate-Resilient Urban Redesign
2635,TP003,Regional Food System Reconfiguration,6,6.9993,Climate-Resilient Urban Redesign
2636,TP002,Climate-Resilient Urban Redesign,1,8.2585,Climate-Resilient Urban Redesign
2636,TP001,Energy System Transition,2,7.68971,Climate-Resilient Urban Redesign
2636,TP004,Institutional Governance Reform,3,7.59349,Climate-Resilient Urban Redesign
2636,TP006,Public Health Prevention Transformation,4,7.12426,Climate-Resilient Urban Redesign
2636,TP003,Regional Food System Reconfiguration,5,6.88724,Climate-Resilient Urban Redesign
2636,TP005,Watershed Restoration and Land-Use Transition,6,6.57893,Climate-Resilient Urban Redesign
2637,TP006,Public Health Prevention Transformation,1,7.37353,Public Health Prevention Transformation
2637,TP002,Climate-Resilient Urban Redesign,2,7.32459,Public Health Prevention Transformation
2637,TP005,Watershed Restoration and Land-Use Transition,3,7.31014,Public Health Prevention Transformation
2637,TP004,Institutional Governance Reform,4,7.22313,Public Health Prevention Transformation
2637,TP003,Regional Food System Reconfiguration,5,7.10097,Public Health Prevention Transformation
2637,TP001,Energy System Transition,6,6.97534,Public Health Prevention Transformation
2638,TP004,Institutional Governance Reform,1,7.84692,Institutional Governance Reform
2638,TP001,Energy System Transition,2,7.8317,Institutional Governance Reform
2638,TP005,Watershed Restoration and Land-Use Transition,3,7.80808,Institutional Governance Reform
2638,TP002,Climate-Resilient Urban Redesign,4,7.57695,Institutional Governance Reform
2638,TP006,Public Health Prevention Transformation,5,7.32807,Institutional Governance Reform
2638,TP003,Regional Food System Reconfiguration,6,6.92176,Institutional Governance Reform
2639,TP006,Public Health Prevention Transformation,1,7.8359,Public Health Prevention Transformation
2639,TP004,Institutional Governance Reform,2,7.60656,Public Health Prevention Transformation
2639,TP002,Climate-Resilient Urban Redesign,3,7.48997,Public Health Prevention Transformation
2639,TP005,Watershed Restoration and Land-Use Transition,4,7.33846,Public Health Prevention Transformation
2639,TP001,Energy System Transition,5,7.061,Public Health Prevention Transformation
2639,TP003,Regional Food System Reconfiguration,6,6.71843,Public Health Prevention Transformation
2640,TP002,Climate-Resilient Urban Redesign,1,7.8176,Climate-Resilient Urban Redesign
2640,TP005,Watershed Restoration and Land-Use Transition,2,7.70006,Climate-Resilient Urban Redesign
2640,TP001,Energy System Transition,3,7.61783,Climate-Resilient Urban Redesign
2640,TP006,Public Health Prevention Transformation,4,7.37382,Climate-Resilient Urban Redesign
2640,TP004,Institutional Governance Reform,5,7.36443,Climate-Resilient Urban Redesign
2640,TP003,Regional Food System Reconfiguration,6,7.10465,Climate-Resilient Urban Redesign
2641,TP002,Climate-Resilient Urban Redesign,1,8.33523,Climate-Resilient Urban Redesign
2641,TP005,Watershed Restoration and Land-Use Transition,2,7.52507,Climate-Resilient Urban Redesign
2641,TP004,Institutional Governance Reform,3,7.35644,Climate-Resilient Urban Redesign
2641,TP006,Public Health Prevention Transformation,4,7.22979,Climate-Resilient Urban Redesign
2641,TP001,Energy System Transition,5,7.18271,Climate-Resilient Urban Redesign
2641,TP003,Regional Food System Reconfiguration,6,7.15629,Climate-Resilient Urban Redesign
2642,TP005,Watershed Restoration and Land-Use Transition,1,7.66264,Watershed Restoration and Land-Use Transition
2642,TP002,Climate-Resilient Urban Redesign,2,7.6555,Watershed Restoration and Land-Use Transition
2642,TP004,Institutional Governance Reform,3,7.63006,Watershed Restoration and Land-Use Transition
2642,TP006,Public Health Prevention Transformation,4,7.57456,Watershed Restoration and Land-Use Transition
2642,TP001,Energy System Transition,5,7.54338,Watershed Restoration and Land-Use Transition
2642,TP003,Regional Food System Reconfiguration,6,6.97081,Watershed Restoration and Land-Use Transition
2643,TP004,Institutional Governance Reform,1,7.56714,Institutional Governance Reform
2643,TP001,Energy System Transition,2,7.51027,Institutional Governance Reform
2643,TP003,Regional Food System Reconfiguration,3,7.46245,Institutional Governance Reform
2643,TP002,Climate-Resilient Urban Redesign,4,7.42794,Institutional Governance Reform
2643,TP006,Public Health Prevention Transformation,5,7.0186,Institutional Governance Reform
2643,TP005,Watershed Restoration and Land-Use Transition,6,6.95851,Institutional Governance Reform
2644,TP002,Climate-Resilient Urban Redesign,1,7.7461,Climate-Resilient Urban Redesign
2644,TP006,Public Health Prevention Transformation,2,7.67789,Climate-Resilient Urban Redesign
2644,TP004,Institutional Governance Reform,3,7.53594,Climate-Resilient Urban Redesign
2644,TP001,Energy System Transition,4,7.44949,Climate-Resilient Urban Redesign
2644,TP005,Watershed Restoration and Land-Use Transition,5,7.42658,Climate-Resilient Urban Redesign
2644,TP003,Regional Food System Reconfiguration,6,7.00645,Climate-Resilient Urban Redesign
2645,TP001,Energy System Transition,1,7.72079,Energy System Transition
2645,TP002,Climate-Resilient Urban Redesign,2,7.63716,Energy System Transition
2645,TP005,Watershed Restoration and Land-Use Transition,3,7.51421,Energy System Transition
2645,TP006,Public Health Prevention Transformation,4,7.43869,Energy System Transition
2645,TP004,Institutional Governance Reform,5,7.37642,Energy System Transition
2645,TP003,Regional Food System Reconfiguration,6,7.18603,Energy System Transition
2646,TP006,Public Health Prevention Transformation,1,7.79504,Public Health Prevention Transformation
2646,TP004,Institutional Governance Reform,2,7.57956,Public Health Prevention Transformation
2646,TP001,Energy System Transition,3,7.56892,Public Health Prevention Transformation
2646,TP002,Climate-Resilient Urban Redesign,4,7.46274,Public Health Prevention Transformation
2646,TP005,Watershed Restoration and Land-Use Transition,5,7.31551,Public Health Prevention Transformation
2646,TP003,Regional Food System Reconfiguration,6,7.13559,Public Health Prevention Transformation
2647,TP002,Climate-Resilient Urban Redesign,1,7.49136,Climate-Resilient Urban Redesign
2647,TP001,Energy System Transition,2,7.35913,Climate-Resilient Urban Redesign
2647,TP006,Public Health Prevention Transformation,3,7.34362,Climate-Resilient Urban Redesign
2647,TP004,Institutional Governance Reform,4,7.33719,Climate-Resilient Urban Redesign
2647,TP005,Watershed Restoration and Land-Use Transition,5,7.16228,Climate-Resilient Urban Redesign
2647,TP003,Regional Food System Reconfiguration,6,7.05483,Climate-Resilient Urban Redesign
2648,TP004,Institutional Governance Reform,1,7.68563,Institutional Governance Reform
2648,TP002,Climate-Resilient Urban Redesign,2,7.51945,Institutional Governance Reform
2648,TP006,Public Health Prevention Transformation,3,7.45012,Institutional Governance Reform
2648,TP005,Watershed Restoration and Land-Use Transition,4,7.27699,Institutional Governance Reform
2648,TP001,Energy System Transition,5,7.21823,Institutional Governance Reform
2648,TP003,Regional Food System Reconfiguration,6,7.17889,Institutional Governance Reform
2649,TP001,Energy System Transition,1,7.44148,Energy System Transition
2649,TP005,Watershed Restoration and Land-Use Transition,2,7.39717,Energy System Transition
2649,TP002,Climate-Resilient Urban Redesign,3,7.26634,Energy System Transition
2649,TP006,Public Health Prevention Transformation,4,7.26459,Energy System Transition
2649,TP004,Institutional Governance Reform,5,7.14975,Energy System Transition
2649,TP003,Regional Food System Reconfiguration,6,7.10962,Energy System Transition
2650,TP004,Institutional Governance Reform,1,7.49863,Institutional Governance Reform
2650,TP002,Climate-Resilient Urban Redesign,2,7.43052,Institutional Governance Reform
2650,TP005,Watershed Restoration and Land-Use Transition,3,7.41,Institutional Governance Reform
2650,TP003,Regional Food System Reconfiguration,4,7.40364,Institutional Governance Reform
2650,TP006,Public Health Prevention Transformation,5,7.33416,Institutional Governance Reform
2650,TP001,Energy System Transition,6,7.24073,Institutional Governance Reform
2651,TP004,Institutional Governance Reform,1,7.61739,Institutional Governance Reform
2651,TP005,Watershed Restoration and Land-Use Transition,2,7.6071,Institutional Governance Reform
2651,TP001,Energy System Transition,3,7.5769,Institutional Governance Reform
2651,TP003,Regional Food System Reconfiguration,4,7.48667,Institutional Governance Reform
2651,TP002,Climate-Resilient Urban Redesign,5,7.33994,Institutional Governance Reform
2651,TP006,Public Health Prevention Transformation,6,7.09305,Institutional Governance Reform
2652,TP002,Climate-Resilient Urban Redesign,1,7.67577,Climate-Resilient Urban Redesign
2652,TP006,Public Health Prevention Transformation,2,7.53788,Climate-Resilient Urban Redesign
2652,TP004,Institutional Governance Reform,3,7.40041,Climate-Resilient Urban Redesign
2652,TP003,Regional Food System Reconfiguration,4,7.20979,Climate-Resilient Urban Redesign
2652,TP001,Energy System Transition,5,7.05077,Climate-Resilient Urban Redesign
2652,TP005,Watershed Restoration and Land-Use Transition,6,6.95299,Climate-Resilient Urban Redesign
2653,TP002,Climate-Resilient Urban Redesign,1,7.70924,Climate-Resilient Urban Redesign
2653,TP003,Regional Food System Reconfiguration,2,7.46267,Climate-Resilient Urban Redesign
2653,TP004,Institutional Governance Reform,3,7.40503,Climate-Resilient Urban Redesign
2653,TP005,Watershed Restoration and Land-Use Transition,4,7.36501,Climate-Resilient Urban Redesign
2653,TP006,Public Health Prevention Transformation,5,7.31024,Climate-Resilient Urban Redesign
2653,TP001,Energy System Transition,6,7.14748,Climate-Resilient Urban Redesign
2654,TP005,Watershed Restoration and Land-Use Transition,1,7.69515,Watershed Restoration and Land-Use Transition
2654,TP002,Climate-Resilient Urban Redesign,2,7.53757,Watershed Restoration and Land-Use Transition
2654,TP006,Public Health Prevention Transformation,3,7.35701,Watershed Restoration and Land-Use Transition
2654,TP001,Energy System Transition,4,7.25549,Watershed Restoration and Land-Use Transition
2654,TP004,Institutional Governance Reform,5,7.14038,Watershed Restoration and Land-Use Transition
2654,TP003,Regional Food System Reconfiguration,6,7.03281,Watershed Restoration and Land-Use Transition
2655,TP002,Climate-Resilient Urban Redesign,1,7.82184,Climate-Resilient Urban Redesign
2655,TP004,Institutional Governance Reform,2,7.42466,Climate-Resilient Urban Redesign
2655,TP006,Public Health Prevention Transformation,3,7.24494,Climate-Resilient Urban Redesign
2655,TP005,Watershed Restoration and Land-Use Transition,4,6.99438,Climate-Resilient Urban Redesign
2655,TP003,Regional Food System Reconfiguration,5,6.99367,Climate-Resilient Urban Redesign
2655,TP001,Energy System Transition,6,6.89661,Climate-Resilient Urban Redesign
2656,TP002,Climate-Resilient Urban Redesign,1,7.50831,Climate-Resilient Urban Redesign
2656,TP004,Institutional Governance Reform,2,7.4936,Climate-Resilient Urban Redesign
2656,TP003,Regional Food System Reconfiguration,3,7.3633,Climate-Resilient Urban Redesign
2656,TP005,Watershed Restoration and Land-Use Transition,4,7.25256,Climate-Resilient Urban Redesign
2656,TP006,Public Health Prevention Transformation,5,7.18343,Climate-Resilient Urban Redesign
2656,TP001,Energy System Transition,6,6.98477,Climate-Resilient Urban Redesign
2657,TP002,Climate-Resilient Urban Redesign,1,7.86746,Climate-Resilient Urban Redesign
2657,TP004,Institutional Governance Reform,2,7.63142,Climate-Resilient Urban Redesign
2657,TP006,Public Health Prevention Transformation,3,7.48289,Climate-Resilient Urban Redesign
2657,TP003,Regional Food System Reconfiguration,4,7.37825,Climate-Resilient Urban Redesign
2657,TP001,Energy System Transition,5,7.34371,Climate-Resilient Urban Redesign
2657,TP005,Watershed Restoration and Land-Use Transition,6,7.13167,Climate-Resilient Urban Redesign
2658,TP005,Watershed Restoration and Land-Use Transition,1,7.6899,Watershed Restoration and Land-Use Transition
2658,TP004,Institutional Governance Reform,2,7.63953,Watershed Restoration and Land-Use Transition
2658,TP001,Energy System Transition,3,7.54793,Watershed Restoration and Land-Use Transition
2658,TP002,Climate-Resilient Urban Redesign,4,7.27882,Watershed Restoration and Land-Use Transition
2658,TP006,Public Health Prevention Transformation,5,7.16581,Watershed Restoration and Land-Use Transition
