system_id,system_type,scenario_id,scenario_name,time_step,disturbance,vulnerability_stock,resilience_margin,threshold_flag
S007,Food-Water-Energy System,D004,Slow threshold erosion,18,0.4635,2.0,-0.5507,threshold risk
S007,Food-Water-Energy System,D004,Slow threshold erosion,19,0.4594,2.0,-0.5499,threshold risk
S007,Food-Water-Energy System,D004,Slow threshold erosion,20,0.4552,2.0,-0.549,threshold risk
S007,Food-Water-Energy System,D004,Slow threshold erosion,21,0.4512,2.0,-0.5482,threshold risk
S007,Food-Water-Energy System,D004,Slow threshold erosion,22,0.4475,2.0,-0.5475,threshold risk
S007,Food-Water-Energy System,D004,Slow threshold erosion,23,0.4441,2.0,-0.5468,threshold risk
S007,Food-Water-Energy System,D004,Slow threshold erosion,24,0.8211,2.0,-0.6222,threshold risk
S007,Food-Water-Energy System,D004,Slow threshold erosion,25,0.4386,2.0,-0.5457,threshold risk
S007,Food-Water-Energy System,D004,Slow threshold erosion,26,0.4368,2.0,-0.5454,threshold risk
S007,Food-Water-Energy System,D004,Slow threshold erosion,27,0.4356,2.0,-0.5451,threshold risk
S007,Food-Water-Energy System,D004,Slow threshold erosion,28,0.435,2.0,-0.545,threshold risk
S007,Food-Water-Energy System,D004,Slow threshold erosion,29,0.4352,2.0,-0.545,threshold risk
S007,Food-Water-Energy System,D004,Slow threshold erosion,30,0.436,2.0,-0.5452,threshold risk
S007,Food-Water-Energy System,D004,Slow threshold erosion,31,0.4375,2.0,-0.5455,threshold risk
S007,Food-Water-Energy System,D004,Slow threshold erosion,32,0.4397,2.0,-0.5459,threshold risk
S007,Food-Water-Energy System,D004,Slow threshold erosion,33,0.4424,2.0,-0.5465,threshold risk
S007,Food-Water-Energy System,D004,Slow threshold erosion,34,0.4455,2.0,-0.5471,threshold risk
S007,Food-Water-Energy System,D004,Slow threshold erosion,35,0.4491,2.0,-0.5478,threshold risk
S007,Food-Water-Energy System,D004,Slow threshold erosion,36,0.833,2.0,-0.6246,threshold risk
S007,Food-Water-Energy System,D004,Slow threshold erosion,37,0.4571,2.0,-0.5494,threshold risk
S007,Food-Water-Energy System,D004,Slow threshold erosion,38,0.4613,2.0,-0.5503,threshold risk
S007,Food-Water-Energy System,D004,Slow threshold erosion,39,0.4654,2.0,-0.5511,threshold risk
S007,Food-Water-Energy System,D004,Slow threshold erosion,40,0.4694,2.0,-0.5519,threshold risk
S007,Food-Water-Energy System,D004,Slow threshold erosion,41,0.4731,2.0,-0.5526,threshold risk
S007,Food-Water-Energy System,D004,Slow threshold erosion,42,0.4764,2.0,-0.5533,threshold risk
S007,Food-Water-Energy System,D004,Slow threshold erosion,43,0.4793,2.0,-0.5539,threshold risk
S007,Food-Water-Energy System,D004,Slow threshold erosion,44,0.4817,2.0,-0.5543,threshold risk
S007,Food-Water-Energy System,D004,Slow threshold erosion,45,0.4834,2.0,-0.5547,threshold risk
S007,Food-Water-Energy System,D004,Slow threshold erosion,46,0.4846,2.0,-0.5549,threshold risk
S007,Food-Water-Energy System,D004,Slow threshold erosion,47,0.485,2.0,-0.555,threshold risk
S007,Food-Water-Energy System,D004,Slow threshold erosion,48,0.8647,2.0,-0.6309,threshold risk
S007,Food-Water-Energy System,D004,Slow threshold erosion,49,0.4838,2.0,-0.5548,threshold risk
S007,Food-Water-Energy System,D004,Slow threshold erosion,50,0.4822,2.0,-0.5544,threshold risk
S007,Food-Water-Energy System,D004,Slow threshold erosion,51,0.48,2.0,-0.554,threshold risk
S007,Food-Water-Energy System,D004,Slow threshold erosion,52,0.4772,2.0,-0.5534,threshold risk
S007,Food-Water-Energy System,D004,Slow threshold erosion,53,0.4739,2.0,-0.5528,threshold risk
S007,Food-Water-Energy System,D004,Slow threshold erosion,54,0.4703,2.0,-0.5521,threshold risk
S007,Food-Water-Energy System,D004,Slow threshold erosion,55,0.4664,2.0,-0.5513,threshold risk
S007,Food-Water-Energy System,D004,Slow threshold erosion,56,0.4623,2.0,-0.5505,threshold risk
S007,Food-Water-Energy System,D004,Slow threshold erosion,57,0.4581,2.0,-0.5496,threshold risk
S007,Food-Water-Energy System,D004,Slow threshold erosion,58,0.454,2.0,-0.5488,threshold risk
S007,Food-Water-Energy System,D004,Slow threshold erosion,59,0.4501,2.0,-0.548,threshold risk
S007,Food-Water-Energy System,D004,Slow threshold erosion,60,0.8264,2.0,-0.6233,threshold risk
S007,Food-Water-Energy System,D004,Slow threshold erosion,61,0.4431,2.0,-0.5466,threshold risk
S007,Food-Water-Energy System,D004,Slow threshold erosion,62,0.4403,2.0,-0.5461,threshold risk
S007,Food-Water-Energy System,D004,Slow threshold erosion,63,0.438,2.0,-0.5456,threshold risk
S007,Food-Water-Energy System,D004,Slow threshold erosion,64,0.4363,2.0,-0.5453,threshold risk
S007,Food-Water-Energy System,D004,Slow threshold erosion,65,0.4353,2.0,-0.5451,threshold risk
S007,Food-Water-Energy System,D004,Slow threshold erosion,66,0.435,2.0,-0.545,threshold risk
S007,Food-Water-Energy System,D004,Slow threshold erosion,67,0.4354,2.0,-0.5451,threshold risk
S007,Food-Water-Energy System,D004,Slow threshold erosion,68,0.4364,2.0,-0.5453,threshold risk
S007,Food-Water-Energy System,D004,Slow threshold erosion,69,0.4381,2.0,-0.5456,threshold risk
S007,Food-Water-Energy System,D004,Slow threshold erosion,70,0.4404,2.0,-0.5461,threshold risk
S007,Food-Water-Energy System,D004,Slow threshold erosion,71,0.4433,2.0,-0.5467,threshold risk
S007,Food-Water-Energy System,D004,Slow threshold erosion,72,0.8266,2.0,-0.6233,threshold risk
S007,Food-Water-Energy System,D004,Slow threshold erosion,73,0.4503,2.0,-0.5481,threshold risk
S007,Food-Water-Energy System,D004,Slow threshold erosion,74,0.4542,2.0,-0.5488,threshold risk
S007,Food-Water-Energy System,D004,Slow threshold erosion,75,0.4583,2.0,-0.5497,threshold risk
S007,Food-Water-Energy System,D004,Slow threshold erosion,76,0.4625,2.0,-0.5505,threshold risk
S007,Food-Water-Energy System,D004,Slow threshold erosion,77,0.4666,2.0,-0.5513,threshold risk
S007,Food-Water-Energy System,D004,Slow threshold erosion,78,0.4705,2.0,-0.5521,threshold risk
S007,Food-Water-Energy System,D004,Slow threshold erosion,79,0.4741,2.0,-0.5528,threshold risk
S007,Food-Water-Energy System,D004,Slow threshold erosion,80,0.4773,2.0,-0.5535,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,1,0.2641,0.5783,1.4009,viable margin
S008,Ecological Restoration Network,D001,Short operational shock,2,0.5682,0.7656,1.1528,viable margin
S008,Ecological Restoration Network,D001,Short operational shock,3,0.272,0.8862,1.0914,viable margin
S008,Ecological Restoration Network,D001,Short operational shock,4,0.5755,1.122,0.7949,viable margin
S008,Ecological Restoration Network,D001,Short operational shock,5,0.2785,1.2204,0.7559,viable margin
S008,Ecological Restoration Network,D001,Short operational shock,6,0.581,1.5061,0.4097,viable margin
S008,Ecological Restoration Network,D001,Short operational shock,7,0.283,1.6617,0.3137,viable margin
S008,Ecological Restoration Network,D001,Short operational shock,8,0.5843,2.0,-0.0849,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,9,0.2849,2.0,-0.025,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,10,0.5849,2.0,-0.085,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,11,0.2841,2.0,-0.0248,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,12,0.5827,2.0,-0.0845,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,13,0.2807,2.0,-0.0241,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,14,0.5781,2.0,-0.0836,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,15,0.275,2.0,-0.023,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,16,0.5714,2.0,-0.0823,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,17,0.2676,2.0,-0.0215,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,18,0.5635,2.0,-0.0807,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,19,0.2594,2.0,-0.0199,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,20,0.5552,2.0,-0.079,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,21,0.2512,2.0,-0.0182,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,22,0.5475,2.0,-0.0775,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,23,0.2441,2.0,-0.0168,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,24,0.5411,2.0,-0.0762,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,25,0.2386,2.0,-0.0157,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,26,0.5368,2.0,-0.0754,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,27,0.2356,2.0,-0.0151,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,28,0.535,2.0,-0.075,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,29,0.2352,2.0,-0.015,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,30,0.536,2.0,-0.0752,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,31,0.2375,2.0,-0.0155,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,32,0.5397,2.0,-0.0759,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,33,0.2424,2.0,-0.0165,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,34,0.5455,2.0,-0.0771,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,35,0.2491,2.0,-0.0178,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,36,0.553,2.0,-0.0786,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,37,0.2571,2.0,-0.0194,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,38,0.5613,2.0,-0.0803,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,39,0.2654,2.0,-0.0211,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,40,0.5694,2.0,-0.0819,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,41,0.2731,2.0,-0.0226,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,42,0.5764,2.0,-0.0833,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,43,0.2793,2.0,-0.0239,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,44,0.5817,2.0,-0.0843,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,45,0.2834,2.0,-0.0247,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,46,0.5846,2.0,-0.0849,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,47,0.285,2.0,-0.025,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,48,0.5847,2.0,-0.0849,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,49,0.2838,2.0,-0.0248,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,50,0.5822,2.0,-0.0844,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,51,0.28,2.0,-0.024,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,52,0.5772,2.0,-0.0834,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,53,0.2739,2.0,-0.0228,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,54,0.5703,2.0,-0.0821,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,55,0.2664,2.0,-0.0213,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,56,0.5623,2.0,-0.0805,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,57,0.2581,2.0,-0.0196,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,58,0.554,2.0,-0.0788,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,59,0.2501,2.0,-0.018,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,60,0.5464,2.0,-0.0773,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,61,0.2431,2.0,-0.0166,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,62,0.5403,2.0,-0.0761,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,63,0.238,2.0,-0.0156,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,64,0.5363,2.0,-0.0753,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,65,0.2353,2.0,-0.0151,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,66,0.535,2.0,-0.075,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,67,0.2354,2.0,-0.0151,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,68,0.5364,2.0,-0.0753,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,69,0.2381,2.0,-0.0156,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,70,0.5404,2.0,-0.0761,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,71,0.2433,2.0,-0.0167,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,72,0.5466,2.0,-0.0773,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,73,0.2503,2.0,-0.0181,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,74,0.5542,2.0,-0.0788,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,75,0.2583,2.0,-0.0197,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,76,0.5625,2.0,-0.0805,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,77,0.2666,2.0,-0.0213,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,78,0.5705,2.0,-0.0821,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,79,0.2741,2.0,-0.0228,threshold risk
S008,Ecological Restoration Network,D001,Short operational shock,80,0.5773,2.0,-0.0835,threshold risk
S008,Ecological Restoration Network,D002,Repeated stress with delay,1,0.5241,0.6098,1.3174,viable margin
S008,Ecological Restoration Network,D002,Repeated stress with delay,2,0.5282,0.7374,1.189,viable margin
S008,Ecological Restoration Network,D002,Repeated stress with delay,3,0.532,0.8853,1.0403,viable margin
S008,Ecological Restoration Network,D002,Repeated stress with delay,4,0.5355,1.0566,0.8683,viable margin
S008,Ecological Restoration Network,D002,Repeated stress with delay,5,0.5385,1.2535,0.6708,viable margin
S008,Ecological Restoration Network,D002,Repeated stress with delay,6,1.081,1.6528,0.163,threshold risk
S008,Ecological Restoration Network,D002,Repeated stress with delay,7,0.543,1.939,-0.0156,threshold risk
S008,Ecological Restoration Network,D002,Repeated stress with delay,8,0.5443,2.0,-0.0769,threshold risk
S008,Ecological Restoration Network,D002,Repeated stress with delay,9,0.5449,2.0,-0.077,threshold risk
S008,Ecological Restoration Network,D002,Repeated stress with delay,10,0.5449,2.0,-0.077,threshold risk
S008,Ecological Restoration Network,D002,Repeated stress with delay,11,0.5441,2.0,-0.0768,threshold risk
S008,Ecological Restoration Network,D002,Repeated stress with delay,12,1.0827,2.0,-0.1845,threshold risk
S008,Ecological Restoration Network,D002,Repeated stress with delay,13,0.5407,2.0,-0.0761,threshold risk
S008,Ecological Restoration Network,D002,Repeated stress with delay,14,0.5381,2.0,-0.0756,threshold risk
S008,Ecological Restoration Network,D002,Repeated stress with delay,15,0.535,2.0,-0.075,threshold risk
S008,Ecological Restoration Network,D002,Repeated stress with delay,16,0.5314,2.0,-0.0743,threshold risk
S008,Ecological Restoration Network,D002,Repeated stress with delay,17,0.5276,2.0,-0.0735,threshold risk
S008,Ecological Restoration Network,D002,Repeated stress with delay,18,1.0635,2.0,-0.1807,threshold risk
S008,Ecological Restoration Network,D002,Repeated stress with delay,19,0.5194,2.0,-0.0719,threshold risk
S008,Ecological Restoration Network,D002,Repeated stress with delay,20,0.5152,2.0,-0.071,threshold risk
S008,Ecological Restoration Network,D002,Repeated stress with delay,21,0.5112,2.0,-0.0702,threshold risk
S008,Ecological Restoration Network,D002,Repeated stress with delay,22,0.5075,2.0,-0.0695,threshold risk
S008,Ecological Restoration Network,D002,Repeated stress with delay,23,0.5041,2.0,-0.0688,threshold risk
