service_id,service,scenario_id,scenario_name,time_step,disturbance,ecosystem_condition,functional_capacity,service_flow,resilience_margin,threshold_flag
ES007,Coastal Protection,SD003,Compound service stress,58,0.76126,0.01,0.01,7e-05,0.51374,threshold risk
ES007,Coastal Protection,SD003,Compound service stress,59,0.76255,0.01,0.01,7e-05,0.51245,threshold risk
ES007,Coastal Protection,SD003,Compound service stress,60,1.28356,0.01,0.01,6e-05,-0.00856,threshold risk
ES007,Coastal Protection,SD003,Compound service stress,61,0.76428,0.01,0.01,7e-05,0.51072,threshold risk
ES007,Coastal Protection,SD003,Compound service stress,62,0.76469,0.01,0.01,7e-05,0.51031,threshold risk
ES007,Coastal Protection,SD003,Compound service stress,63,0.7648,0.01,0.01,7e-05,0.5102,threshold risk
ES007,Coastal Protection,SD003,Compound service stress,64,0.76459,0.01,0.01,7e-05,0.51041,threshold risk
ES007,Coastal Protection,SD003,Compound service stress,65,0.76407,0.01,0.01,7e-05,0.51093,threshold risk
ES007,Coastal Protection,SD003,Compound service stress,66,1.28325,0.01,0.01,6e-05,-0.00825,threshold risk
ES007,Coastal Protection,SD003,Compound service stress,67,0.76215,0.01,0.01,7e-05,0.51285,threshold risk
ES007,Coastal Protection,SD003,Compound service stress,68,0.76077,0.01,0.01,7e-05,0.51423,threshold risk
ES007,Coastal Protection,SD003,Compound service stress,69,0.75914,0.01,0.01,7e-05,0.51586,threshold risk
ES007,Coastal Protection,SD003,Compound service stress,70,0.75729,0.01,0.01,8e-05,0.51771,threshold risk
ES007,Coastal Protection,SD003,Compound service stress,71,0.75525,0.01,0.01,8e-05,0.51975,threshold risk
ES007,Coastal Protection,SD003,Compound service stress,72,1.27304,0.01,0.01,6e-05,0.00196,threshold risk
ES007,Coastal Protection,SD003,Compound service stress,73,0.75071,0.01,0.01,8e-05,0.52429,threshold risk
ES007,Coastal Protection,SD003,Compound service stress,74,0.74828,0.01,0.01,8e-05,0.52672,threshold risk
ES007,Coastal Protection,SD003,Compound service stress,75,0.7458,0.01,0.01,8e-05,0.5292,threshold risk
ES007,Coastal Protection,SD003,Compound service stress,76,0.7433,0.01,0.01,8e-05,0.5317,threshold risk
ES007,Coastal Protection,SD003,Compound service stress,77,0.74082,0.01,0.01,8e-05,0.53418,threshold risk
ES007,Coastal Protection,SD003,Compound service stress,78,1.25841,0.01,0.01,6e-05,0.01659,threshold risk
ES007,Coastal Protection,SD003,Compound service stress,79,0.7361,0.01,0.01,8e-05,0.5389,threshold risk
ES007,Coastal Protection,SD003,Compound service stress,80,0.73392,0.01,0.01,8e-05,0.54108,threshold risk
ES007,Coastal Protection,SD003,Compound service stress,81,0.73191,0.01,0.01,8e-05,0.54309,threshold risk
ES007,Coastal Protection,SD003,Compound service stress,82,0.73011,0.01,0.01,8e-05,0.54489,threshold risk
ES007,Coastal Protection,SD003,Compound service stress,83,0.72853,0.01,0.01,8e-05,0.54647,threshold risk
ES007,Coastal Protection,SD003,Compound service stress,84,1.24721,0.01,0.01,6e-05,0.02779,threshold risk
ES007,Coastal Protection,SD003,Compound service stress,85,0.72616,0.01,0.01,8e-05,0.54884,threshold risk
ES007,Coastal Protection,SD003,Compound service stress,86,0.7254,0.01,0.01,8e-05,0.5496,threshold risk
ES007,Coastal Protection,SD003,Compound service stress,87,0.72495,0.01,0.01,8e-05,0.55005,threshold risk
ES007,Coastal Protection,SD003,Compound service stress,88,0.7248,0.01,0.01,8e-05,0.5502,threshold risk
ES007,Coastal Protection,SD003,Compound service stress,89,0.72497,0.01,0.01,8e-05,0.55003,threshold risk
ES007,Coastal Protection,SD003,Compound service stress,90,1.24544,0.01,0.01,6e-05,0.02956,threshold risk
ES007,Coastal Protection,SD003,Compound service stress,91,0.72622,0.01,0.01,8e-05,0.54878,threshold risk
ES007,Coastal Protection,SD003,Compound service stress,92,0.72729,0.01,0.01,8e-05,0.54771,threshold risk
ES007,Coastal Protection,SD003,Compound service stress,93,0.72863,0.01,0.01,8e-05,0.54637,threshold risk
ES007,Coastal Protection,SD003,Compound service stress,94,0.73023,0.01,0.01,8e-05,0.54477,threshold risk
ES007,Coastal Protection,SD003,Compound service stress,95,0.73205,0.01,0.01,8e-05,0.54295,threshold risk
ES007,Coastal Protection,SD003,Compound service stress,96,1.25407,0.01,0.01,6e-05,0.02093,threshold risk
ES007,Coastal Protection,SD003,Compound service stress,97,0.73626,0.01,0.01,8e-05,0.53874,threshold risk
ES007,Coastal Protection,SD003,Compound service stress,98,0.73858,0.01,0.01,8e-05,0.53642,threshold risk
ES007,Coastal Protection,SD003,Compound service stress,99,0.741,0.01,0.01,8e-05,0.534,threshold risk
ES007,Coastal Protection,SD003,Compound service stress,100,0.74347,0.01,0.01,8e-05,0.53153,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,1,0.52729,0.67171,0.6463,0.35858,2.04571,viable margin
ES007,Coastal Protection,SD004,Slow threshold erosion,2,0.52975,0.66329,0.63252,0.3462,2.02106,viable margin
ES007,Coastal Protection,SD004,Slow threshold erosion,3,0.53213,0.65476,0.61865,0.33394,1.99629,viable margin
ES007,Coastal Protection,SD004,Slow threshold erosion,4,0.53439,0.64612,0.60472,0.32182,1.97145,viable margin
ES007,Coastal Protection,SD004,Slow threshold erosion,5,0.5365,0.63737,0.59071,0.30984,1.94658,viable margin
ES007,Coastal Protection,SD004,Slow threshold erosion,6,0.53843,0.62852,0.57664,0.29803,1.92173,viable margin
ES007,Coastal Protection,SD004,Slow threshold erosion,7,0.54015,0.61959,0.56252,0.28641,1.89696,viable margin
ES007,Coastal Protection,SD004,Slow threshold erosion,8,0.54163,0.61059,0.54834,0.27497,1.8723,viable margin
ES007,Coastal Protection,SD004,Slow threshold erosion,9,0.54285,0.60153,0.53412,0.26373,1.84781,viable margin
ES007,Coastal Protection,SD004,Slow threshold erosion,10,0.54378,0.59242,0.51988,0.25272,1.82351,viable margin
ES007,Coastal Protection,SD004,Slow threshold erosion,11,0.54442,0.58328,0.50561,0.24193,1.79947,viable margin
ES007,Coastal Protection,SD004,Slow threshold erosion,12,0.82475,0.56024,0.48208,0.19657,1.47257,viable margin
ES007,Coastal Protection,SD004,Slow threshold erosion,13,0.54477,0.55108,0.4678,0.21145,1.72911,viable margin
ES007,Coastal Protection,SD004,Slow threshold erosion,14,0.54448,0.54194,0.45353,0.20162,1.70599,viable margin
ES007,Coastal Protection,SD004,Slow threshold erosion,15,0.54388,0.53282,0.43928,0.19205,1.68322,viable margin
ES007,Coastal Protection,SD004,Slow threshold erosion,16,0.54299,0.52375,0.42506,0.18274,1.66083,viable margin
ES007,Coastal Protection,SD004,Slow threshold erosion,17,0.54181,0.51474,0.41088,0.17368,1.63881,viable margin
ES007,Coastal Protection,SD004,Slow threshold erosion,18,0.54036,0.5058,0.39675,0.16489,1.61719,viable margin
ES007,Coastal Protection,SD004,Slow threshold erosion,19,0.53867,0.49694,0.38267,0.15636,1.59594,viable margin
ES007,Coastal Protection,SD004,Slow threshold erosion,20,0.53677,0.48818,0.36865,0.14809,1.57507,viable margin
ES007,Coastal Protection,SD004,Slow threshold erosion,21,0.53468,0.47952,0.35471,0.14008,1.55455,viable margin
ES007,Coastal Protection,SD004,Slow threshold erosion,22,0.53243,0.47098,0.34084,0.13232,1.53438,viable margin
ES007,Coastal Protection,SD004,Slow threshold erosion,23,0.53007,0.46254,0.32704,0.12481,1.51452,viable margin
ES007,Coastal Protection,SD004,Slow threshold erosion,24,0.80762,0.44036,0.30408,0.09822,1.19182,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,25,0.52513,0.43217,0.29045,0.10377,1.45249,viable margin
ES007,Coastal Protection,SD004,Slow threshold erosion,26,0.52264,0.42411,0.2769,0.09718,1.43338,viable margin
ES007,Coastal Protection,SD004,Slow threshold erosion,27,0.52017,0.41617,0.26343,0.09081,1.41443,viable margin
ES007,Coastal Protection,SD004,Slow threshold erosion,28,0.51778,0.40835,0.25005,0.08466,1.39561,viable margin
ES007,Coastal Protection,SD004,Slow threshold erosion,29,0.5155,0.40064,0.23673,0.07871,1.37687,viable margin
ES007,Coastal Protection,SD004,Slow threshold erosion,30,0.51337,0.39304,0.22349,0.07296,1.35816,viable margin
ES007,Coastal Protection,SD004,Slow threshold erosion,31,0.51141,0.38553,0.21032,0.0674,1.33944,viable margin
ES007,Coastal Protection,SD004,Slow threshold erosion,32,0.50966,0.37812,0.1972,0.06202,1.32065,viable margin
ES007,Coastal Protection,SD004,Slow threshold erosion,33,0.50815,0.37077,0.18413,0.05682,1.30175,viable margin
ES007,Coastal Protection,SD004,Slow threshold erosion,34,0.5069,0.36349,0.1711,0.05179,1.28269,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,35,0.50593,0.35626,0.1581,0.04692,1.26343,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,36,0.78525,0.33518,0.13588,0.03374,0.94081,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,37,0.50488,0.328,0.12292,0.0336,1.20104,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,38,0.50481,0.32082,0.10996,0.0294,1.18096,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,39,0.50506,0.31363,0.09699,0.02535,1.16055,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,40,0.50562,0.30641,0.08401,0.02145,1.13979,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,41,0.50648,0.29915,0.07099,0.01769,1.11866,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,42,0.50762,0.29183,0.05794,0.01408,1.09715,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,43,0.50903,0.28444,0.04484,0.01061,1.07525,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,44,0.51069,0.27697,0.03169,0.0073,1.05297,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,45,0.51257,0.26941,0.01847,0.00413,1.03032,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,46,0.51463,0.26174,0.01,0.00217,1.01211,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,47,0.51686,0.25397,0.01,0.00211,1.00211,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,48,0.79921,0.2322,0.01,0.00171,0.69799,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,49,0.52165,0.22419,0.01,0.00186,0.96754,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,50,0.52414,0.21605,0.01,0.00179,0.95691,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,51,0.52663,0.20779,0.01,0.00172,0.94616,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,52,0.5291,0.19941,0.01,0.00165,0.93531,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,53,0.5315,0.19091,0.01,0.00157,0.9244,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,54,0.5338,0.18229,0.01,0.0015,0.91349,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,55,0.53596,0.17357,0.01,0.00143,0.90261,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,56,0.53794,0.16475,0.01,0.00136,0.89181,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,57,0.53972,0.15584,0.01,0.00128,0.88112,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,58,0.54126,0.14686,0.01,0.00121,0.87059,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,59,0.54255,0.13781,0.01,0.00113,0.86026,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,60,0.82356,0.11483,0.01,0.00084,0.55627,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,61,0.54428,0.1057,0.01,0.00087,0.82642,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,62,0.54469,0.09654,0.01,0.00079,0.81685,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,63,0.5448,0.08738,0.01,0.00072,0.80759,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,64,0.54459,0.07823,0.01,0.00064,0.79865,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,65,0.54407,0.06911,0.01,0.00057,0.79004,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,66,0.54325,0.06002,0.01,0.00049,0.78177,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,67,0.54215,0.051,0.01,0.00042,0.77385,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,68,0.54077,0.04204,0.01,0.00035,0.76627,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,69,0.53914,0.03316,0.01,0.00027,0.75901,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,70,0.53729,0.02437,0.01,0.0002,0.75207,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,71,0.53525,0.01568,0.01,0.00013,0.74543,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,72,0.81304,0.01,0.01,7e-05,0.46196,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,73,0.53071,0.01,0.01,8e-05,0.74429,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,74,0.52828,0.01,0.01,8e-05,0.74672,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,75,0.5258,0.01,0.01,8e-05,0.7492,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,76,0.5233,0.01,0.01,8e-05,0.7517,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,77,0.52082,0.01,0.01,8e-05,0.75418,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,78,0.51841,0.01,0.01,8e-05,0.75659,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,79,0.5161,0.01,0.01,8e-05,0.7589,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,80,0.51392,0.01,0.01,8e-05,0.76108,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,81,0.51191,0.01,0.01,8e-05,0.76309,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,82,0.51011,0.01,0.01,8e-05,0.76489,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,83,0.50853,0.01,0.01,8e-05,0.76647,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,84,0.78721,0.01,0.01,7e-05,0.48779,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,85,0.50616,0.01,0.01,8e-05,0.76884,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,86,0.5054,0.01,0.01,8e-05,0.7696,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,87,0.50495,0.01,0.01,8e-05,0.77005,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,88,0.5048,0.01,0.01,8e-05,0.7702,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,89,0.50497,0.01,0.01,8e-05,0.77003,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,90,0.50544,0.01,0.01,8e-05,0.76956,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,91,0.50622,0.01,0.01,8e-05,0.76878,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,92,0.50729,0.01,0.01,8e-05,0.76771,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,93,0.50863,0.01,0.01,8e-05,0.76637,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,94,0.51023,0.01,0.01,8e-05,0.76477,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,95,0.51205,0.01,0.01,8e-05,0.76295,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,96,0.79407,0.01,0.01,7e-05,0.48093,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,97,0.51626,0.01,0.01,8e-05,0.75874,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,98,0.51858,0.01,0.01,8e-05,0.75642,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,99,0.521,0.01,0.01,8e-05,0.754,threshold risk
ES007,Coastal Protection,SD004,Slow threshold erosion,100,0.52347,0.01,0.01,8e-05,0.75153,threshold risk
ES008,Cultural Recreation,SD001,Moderate recurring disturbance,1,0.38169,0.63076,0.5724,0.31557,2.06946,viable margin
ES008,Cultural Recreation,SD001,Moderate recurring disturbance,2,0.38415,0.63141,0.56473,0.31137,2.05999,viable margin
ES008,Cultural Recreation,SD001,Moderate recurring disturbance,3,0.38653,0.63196,0.55699,0.3071,2.05043,viable margin
ES008,Cultural Recreation,SD001,Moderate recurring disturbance,4,0.38879,0.63242,0.54918,0.30275,2.04081,viable margin
ES008,Cultural Recreation,SD001,Moderate recurring disturbance,5,0.3909,0.63278,0.54132,0.29835,2.0312,viable margin
ES008,Cultural Recreation,SD001,Moderate recurring disturbance,6,0.39283,0.63306,0.5334,0.2939,2.02163,viable margin
ES008,Cultural Recreation,SD001,Moderate recurring disturbance,7,0.39455,0.63327,0.52543,0.28942,2.01215,viable margin
ES008,Cultural Recreation,SD001,Moderate recurring disturbance,8,0.61603,0.62399,0.51114,0.25411,1.7671,viable margin
ES008,Cultural Recreation,SD001,Moderate recurring disturbance,9,0.39725,0.62408,0.50309,0.27281,1.97793,viable margin
ES008,Cultural Recreation,SD001,Moderate recurring disturbance,10,0.39818,0.62413,0.49502,0.26836,1.96897,viable margin
ES008,Cultural Recreation,SD001,Moderate recurring disturbance,11,0.39882,0.62416,0.48693,0.26392,1.96027,viable margin
ES008,Cultural Recreation,SD001,Moderate recurring disturbance,12,0.39915,0.62417,0.47883,0.2595,1.95185,viable margin
ES008,Cultural Recreation,SD001,Moderate recurring disturbance,13,0.39917,0.62418,0.47073,0.25512,1.94374,viable margin
ES008,Cultural Recreation,SD001,Moderate recurring disturbance,14,0.39888,0.6242,0.46264,0.25077,1.93596,viable margin
ES008,Cultural Recreation,SD001,Moderate recurring disturbance,15,0.39828,0.62425,0.45456,0.24646,1.92853,viable margin
ES008,Cultural Recreation,SD001,Moderate recurring disturbance,16,0.61739,0.61491,0.44023,0.21555,1.68575,viable margin
ES008,Cultural Recreation,SD001,Moderate recurring disturbance,17,0.39621,0.61504,0.43222,0.23108,1.89905,viable margin
ES008,Cultural Recreation,SD001,Moderate recurring disturbance,18,0.39476,0.61524,0.42424,0.22701,1.89272,viable margin
ES008,Cultural Recreation,SD001,Moderate recurring disturbance,19,0.39307,0.61551,0.41632,0.22301,1.88676,viable margin
