ecosystem_id,ecosystem_type,scenario_id,scenario_name,time_step,disturbance,ecological_resilience_margin,threshold_flag
E008,Mangrove System,D001,Moderate natural disturbance,82,0.3012,1.0713,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,83,0.3037,1.0738,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,84,0.3066,1.0761,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,85,0.5497,1.0647,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,86,0.3131,1.0666,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,87,0.3166,1.0684,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,88,0.3201,1.07,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,89,0.3237,1.0714,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,90,0.5672,1.0589,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,91,0.3305,1.0599,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,92,0.3336,1.0607,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,93,0.3365,1.0614,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,94,0.339,1.0619,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,95,0.5811,1.0487,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,96,0.3428,1.049,viable margin
E008,Mangrove System,D002,Repeated climate stress,1,0.5636,1.1487,viable margin
E008,Mangrove System,D002,Repeated climate stress,2,0.567,1.1352,viable margin
E008,Mangrove System,D002,Repeated climate stress,3,0.5704,1.1215,viable margin
E008,Mangrove System,D002,Repeated climate stress,4,0.5735,1.1077,viable margin
E008,Mangrove System,D002,Repeated climate stress,5,0.5764,1.0936,viable margin
E008,Mangrove System,D002,Repeated climate stress,6,1.1589,1.0466,viable margin
E008,Mangrove System,D002,Repeated climate stress,7,0.581,1.0323,viable margin
E008,Mangrove System,D002,Repeated climate stress,8,0.5827,1.0179,viable margin
E008,Mangrove System,D002,Repeated climate stress,9,0.584,1.0035,viable margin
E008,Mangrove System,D002,Repeated climate stress,10,0.5847,0.989,viable margin
E008,Mangrove System,D002,Repeated climate stress,11,0.585,0.9745,viable margin
E008,Mangrove System,D002,Repeated climate stress,12,1.1647,0.9271,viable margin
E008,Mangrove System,D002,Repeated climate stress,13,0.584,0.9127,viable margin
E008,Mangrove System,D002,Repeated climate stress,14,0.5827,0.8983,viable margin
E008,Mangrove System,D002,Repeated climate stress,15,0.581,0.884,viable margin
E008,Mangrove System,D002,Repeated climate stress,16,0.5789,0.8698,viable margin
E008,Mangrove System,D002,Repeated climate stress,17,0.5764,0.8558,viable margin
E008,Mangrove System,D002,Repeated climate stress,18,1.1535,0.8091,viable margin
E008,Mangrove System,D002,Repeated climate stress,19,0.5704,0.7954,viable margin
E008,Mangrove System,D002,Repeated climate stress,20,0.567,0.7819,viable margin
E008,Mangrove System,D002,Repeated climate stress,21,0.5635,0.7686,viable margin
E008,Mangrove System,D002,Repeated climate stress,22,0.56,0.7555,viable margin
E008,Mangrove System,D002,Repeated climate stress,23,0.5564,0.7427,viable margin
E008,Mangrove System,D002,Repeated climate stress,24,1.1329,0.6971,viable margin
E008,Mangrove System,D002,Repeated climate stress,25,0.5496,0.6846,viable margin
E008,Mangrove System,D002,Repeated climate stress,26,0.5465,0.6723,viable margin
E008,Mangrove System,D002,Repeated climate stress,27,0.5436,0.6601,viable margin
E008,Mangrove System,D002,Repeated climate stress,28,0.5411,0.6481,viable margin
E008,Mangrove System,D002,Repeated climate stress,29,0.5389,0.6362,viable margin
E008,Mangrove System,D002,Repeated climate stress,30,1.1172,0.5915,viable margin
E008,Mangrove System,D002,Repeated climate stress,31,0.536,0.5798,viable margin
E008,Mangrove System,D002,Repeated climate stress,32,0.5352,0.5681,viable margin
E008,Mangrove System,D002,Repeated climate stress,33,0.535,0.5564,viable margin
E008,Mangrove System,D002,Repeated climate stress,34,0.5353,0.5447,viable margin
E008,Mangrove System,D002,Repeated climate stress,35,0.536,0.533,viable margin
E008,Mangrove System,D002,Repeated climate stress,36,1.1173,0.4883,viable margin
E008,Mangrove System,D002,Repeated climate stress,37,0.539,0.4764,viable margin
E008,Mangrove System,D002,Repeated climate stress,38,0.5411,0.4644,viable margin
E008,Mangrove System,D002,Repeated climate stress,39,0.5437,0.4522,viable margin
E008,Mangrove System,D002,Repeated climate stress,40,0.5465,0.4399,viable margin
E008,Mangrove System,D002,Repeated climate stress,41,0.5497,0.4274,viable margin
E008,Mangrove System,D002,Repeated climate stress,42,1.133,0.3818,viable margin
E008,Mangrove System,D002,Repeated climate stress,43,0.5565,0.3689,viable margin
E008,Mangrove System,D002,Repeated climate stress,44,0.5601,0.3558,viable margin
E008,Mangrove System,D002,Repeated climate stress,45,0.5636,0.3425,viable margin
E008,Mangrove System,D002,Repeated climate stress,46,0.5671,0.329,viable margin
E008,Mangrove System,D002,Repeated climate stress,47,0.5704,0.3153,viable margin
E008,Mangrove System,D002,Repeated climate stress,48,1.1536,0.2686,viable margin
E008,Mangrove System,D002,Repeated climate stress,49,0.5764,0.2546,viable margin
E008,Mangrove System,D002,Repeated climate stress,50,0.5789,0.2404,threshold risk
E008,Mangrove System,D002,Repeated climate stress,51,0.5811,0.2261,threshold risk
E008,Mangrove System,D002,Repeated climate stress,52,0.5828,0.2117,threshold risk
E008,Mangrove System,D002,Repeated climate stress,53,0.584,0.1973,threshold risk
E008,Mangrove System,D002,Repeated climate stress,54,1.1648,0.1499,threshold risk
E008,Mangrove System,D002,Repeated climate stress,55,0.585,0.1354,threshold risk
E008,Mangrove System,D002,Repeated climate stress,56,0.5847,0.1209,threshold risk
E008,Mangrove System,D002,Repeated climate stress,57,0.584,0.1065,threshold risk
E008,Mangrove System,D002,Repeated climate stress,58,0.5827,0.0921,threshold risk
E008,Mangrove System,D002,Repeated climate stress,59,0.581,0.0778,threshold risk
E008,Mangrove System,D002,Repeated climate stress,60,1.1588,0.0308,threshold risk
E008,Mangrove System,D002,Repeated climate stress,61,0.5763,0.0168,threshold risk
E008,Mangrove System,D002,Repeated climate stress,62,0.5734,0.0029,threshold risk
E008,Mangrove System,D002,Repeated climate stress,63,0.5703,-0.0108,threshold risk
E008,Mangrove System,D002,Repeated climate stress,64,0.567,-0.0243,threshold risk
E008,Mangrove System,D002,Repeated climate stress,65,0.5635,-0.0375,threshold risk
E008,Mangrove System,D002,Repeated climate stress,66,1.1399,-0.0835,threshold risk
E008,Mangrove System,D002,Repeated climate stress,67,0.5563,-0.0964,threshold risk
E008,Mangrove System,D002,Repeated climate stress,68,0.5529,-0.1091,threshold risk
E008,Mangrove System,D002,Repeated climate stress,69,0.5495,-0.1216,threshold risk
E008,Mangrove System,D002,Repeated climate stress,70,0.5464,-0.1339,threshold risk
E008,Mangrove System,D002,Repeated climate stress,71,0.5436,-0.1461,threshold risk
E008,Mangrove System,D002,Repeated climate stress,72,1.121,-0.1909,threshold risk
E008,Mangrove System,D002,Repeated climate stress,73,0.5389,-0.2028,threshold risk
E008,Mangrove System,D002,Repeated climate stress,74,0.5372,-0.2146,threshold risk
E008,Mangrove System,D002,Repeated climate stress,75,0.536,-0.2264,threshold risk
E008,Mangrove System,D002,Repeated climate stress,76,0.5352,-0.2381,threshold risk
E008,Mangrove System,D002,Repeated climate stress,77,0.535,-0.2497,threshold risk
E008,Mangrove System,D002,Repeated climate stress,78,1.1153,-0.2943,threshold risk
E008,Mangrove System,D002,Repeated climate stress,79,0.536,-0.306,threshold risk
E008,Mangrove System,D002,Repeated climate stress,80,0.5373,-0.3178,threshold risk
E008,Mangrove System,D002,Repeated climate stress,81,0.539,-0.3297,threshold risk
E008,Mangrove System,D002,Repeated climate stress,82,0.5412,-0.3418,threshold risk
E008,Mangrove System,D002,Repeated climate stress,83,0.5437,-0.354,threshold risk
E008,Mangrove System,D002,Repeated climate stress,84,1.1266,-0.3991,threshold risk
E008,Mangrove System,D002,Repeated climate stress,85,0.5497,-0.4117,threshold risk
E008,Mangrove System,D002,Repeated climate stress,86,0.5531,-0.4244,threshold risk
E008,Mangrove System,D002,Repeated climate stress,87,0.5566,-0.4373,threshold risk
E008,Mangrove System,D002,Repeated climate stress,88,0.5601,-0.4504,threshold risk
E008,Mangrove System,D002,Repeated climate stress,89,0.5637,-0.4637,threshold risk
E008,Mangrove System,D002,Repeated climate stress,90,1.1472,-0.51,threshold risk
E008,Mangrove System,D002,Repeated climate stress,91,0.5705,-0.5237,threshold risk
E008,Mangrove System,D002,Repeated climate stress,92,0.5736,-0.5376,threshold risk
E008,Mangrove System,D002,Repeated climate stress,93,0.5765,-0.5516,threshold risk
E008,Mangrove System,D002,Repeated climate stress,94,0.579,-0.5658,threshold risk
E008,Mangrove System,D002,Repeated climate stress,95,0.5811,-0.5801,threshold risk
E008,Mangrove System,D002,Repeated climate stress,96,1.1628,-0.6273,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,1,0.7436,1.138,viable margin
E008,Mangrove System,D003,Compound ecological pressure,2,0.747,1.1139,viable margin
E008,Mangrove System,D003,Compound ecological pressure,3,0.7504,1.0895,viable margin
E008,Mangrove System,D003,Compound ecological pressure,4,0.7535,1.065,viable margin
E008,Mangrove System,D003,Compound ecological pressure,5,0.7564,1.0403,viable margin
E008,Mangrove System,D003,Compound ecological pressure,6,0.7589,1.0154,viable margin
E008,Mangrove System,D003,Compound ecological pressure,7,0.761,0.9905,viable margin
E008,Mangrove System,D003,Compound ecological pressure,8,1.5227,0.9223,viable margin
E008,Mangrove System,D003,Compound ecological pressure,9,0.764,0.8972,viable margin
E008,Mangrove System,D003,Compound ecological pressure,10,0.7647,0.872,viable margin
E008,Mangrove System,D003,Compound ecological pressure,11,0.765,0.8468,viable margin
E008,Mangrove System,D003,Compound ecological pressure,12,0.7647,0.8217,viable margin
E008,Mangrove System,D003,Compound ecological pressure,13,0.764,0.7965,viable margin
E008,Mangrove System,D003,Compound ecological pressure,14,0.7627,0.7715,viable margin
E008,Mangrove System,D003,Compound ecological pressure,15,0.761,0.7465,viable margin
E008,Mangrove System,D003,Compound ecological pressure,16,1.5189,0.6786,viable margin
E008,Mangrove System,D003,Compound ecological pressure,17,0.7564,0.6539,viable margin
E008,Mangrove System,D003,Compound ecological pressure,18,0.7535,0.6294,viable margin
E008,Mangrove System,D003,Compound ecological pressure,19,0.7504,0.605,viable margin
E008,Mangrove System,D003,Compound ecological pressure,20,0.747,0.5809,viable margin
E008,Mangrove System,D003,Compound ecological pressure,21,0.7435,0.5569,viable margin
E008,Mangrove System,D003,Compound ecological pressure,22,0.74,0.5331,viable margin
E008,Mangrove System,D003,Compound ecological pressure,23,0.7364,0.5095,viable margin
E008,Mangrove System,D003,Compound ecological pressure,24,1.4929,0.4431,viable margin
E008,Mangrove System,D003,Compound ecological pressure,25,0.7296,0.4199,viable margin
E008,Mangrove System,D003,Compound ecological pressure,26,0.7265,0.3969,viable margin
E008,Mangrove System,D003,Compound ecological pressure,27,0.7236,0.3741,viable margin
E008,Mangrove System,D003,Compound ecological pressure,28,0.7211,0.3514,viable margin
E008,Mangrove System,D003,Compound ecological pressure,29,0.7189,0.3288,viable margin
E008,Mangrove System,D003,Compound ecological pressure,30,0.7172,0.3063,viable margin
E008,Mangrove System,D003,Compound ecological pressure,31,0.716,0.2839,viable margin
E008,Mangrove System,D003,Compound ecological pressure,32,1.4752,0.2185,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,33,0.715,0.1961,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,34,0.7153,0.1738,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,35,0.716,0.1514,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,36,0.7173,0.1289,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,37,0.719,0.1063,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,38,0.7211,0.0836,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,39,0.7237,0.0607,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,40,1.4865,-0.0053,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,41,0.7297,-0.0285,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,42,0.733,-0.0519,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,43,0.7365,-0.0755,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,44,0.7401,-0.0992,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,45,0.7436,-0.1232,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,46,0.7471,-0.1474,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,47,0.7504,-0.1718,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,48,1.5136,-0.2394,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,49,0.7564,-0.2641,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,50,0.7589,-0.2889,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,51,0.7611,-0.3139,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,52,0.7628,-0.3389,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,53,0.764,-0.3641,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,54,0.7648,-0.3892,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,55,0.765,-0.4144,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,56,1.5247,-0.4826,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,57,0.764,-0.5078,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,58,0.7627,-0.5328,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,59,0.761,-0.5578,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,60,0.7588,-0.5826,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,61,0.7563,-0.6073,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,62,0.7534,-0.6319,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,63,0.7503,-0.6562,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,64,1.507,-0.7234,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,65,0.7435,-0.7474,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,66,0.7399,-0.7712,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,67,0.7363,-0.7947,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,68,0.7329,-0.8181,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,69,0.7295,-0.8413,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,70,0.7264,-0.8643,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,71,0.7236,-0.8871,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,72,1.481,-0.9529,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,73,0.7189,-0.9755,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,74,0.7172,-0.9979,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,75,0.716,-1.0,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,76,0.7152,-1.0,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,77,0.715,-1.0,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,78,0.7153,-1.0,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,79,0.716,-1.0,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,80,1.4773,-1.0,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,81,0.719,-1.0,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,82,0.7212,-1.0,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,83,0.7237,-1.0,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,84,0.7266,-1.0,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,85,0.7297,-1.0,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,86,0.7331,-1.0,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,87,0.7366,-1.0,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,88,1.5001,-1.0,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,89,0.7437,-1.0,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,90,0.7472,-1.0,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,91,0.7505,-1.0,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,92,0.7536,-1.0,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,93,0.7565,-1.0,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,94,0.759,-1.0,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,95,0.7611,-1.0,threshold risk
E008,Mangrove System,D003,Compound ecological pressure,96,1.5228,-1.0,threshold risk
E008,Mangrove System,D004,Slow threshold erosion,1,0.5036,1.1519,viable margin
E008,Mangrove System,D004,Slow threshold erosion,2,0.507,1.1415,viable margin
E008,Mangrove System,D004,Slow threshold erosion,3,0.5104,1.131,viable margin
E008,Mangrove System,D004,Slow threshold erosion,4,0.5135,1.1203,viable margin
E008,Mangrove System,D004,Slow threshold erosion,5,0.5164,1.1094,viable margin
E008,Mangrove System,D004,Slow threshold erosion,6,0.5189,1.0984,viable margin
E008,Mangrove System,D004,Slow threshold erosion,7,0.521,1.0873,viable margin
E008,Mangrove System,D004,Slow threshold erosion,8,0.5227,1.0761,viable margin
E008,Mangrove System,D004,Slow threshold erosion,9,0.524,1.0648,viable margin
E008,Mangrove System,D004,Slow threshold erosion,10,0.5247,1.0534,viable margin
E008,Mangrove System,D004,Slow threshold erosion,11,0.525,1.0421,viable margin
E008,Mangrove System,D004,Slow threshold erosion,12,1.1447,0.9956,viable margin
