simulation_id,framework_id,framework,rank,metric_value,winner
2461,RM003,Scenario Stress-Test Framework,2,6.24165,Hybrid Structural and Dynamic Assessment
2461,RM002,Performance and Recovery Monitoring,3,5.5253,Hybrid Structural and Dynamic Assessment
2461,RM004,Participatory Resilience Assessment,4,5.48916,Hybrid Structural and Dynamic Assessment
2461,RM001,Indicator Dashboard,5,5.02034,Hybrid Structural and Dynamic Assessment
2462,RM005,Hybrid Structural and Dynamic Assessment,1,6.83097,Hybrid Structural and Dynamic Assessment
2462,RM004,Participatory Resilience Assessment,2,6.39179,Hybrid Structural and Dynamic Assessment
2462,RM002,Performance and Recovery Monitoring,3,5.78234,Hybrid Structural and Dynamic Assessment
2462,RM003,Scenario Stress-Test Framework,4,5.6811,Hybrid Structural and Dynamic Assessment
2462,RM001,Indicator Dashboard,5,5.45516,Hybrid Structural and Dynamic Assessment
2463,RM005,Hybrid Structural and Dynamic Assessment,1,6.59063,Hybrid Structural and Dynamic Assessment
2463,RM004,Participatory Resilience Assessment,2,6.49232,Hybrid Structural and Dynamic Assessment
2463,RM003,Scenario Stress-Test Framework,3,6.06737,Hybrid Structural and Dynamic Assessment
2463,RM002,Performance and Recovery Monitoring,4,6.0538,Hybrid Structural and Dynamic Assessment
2463,RM001,Indicator Dashboard,5,5.73711,Hybrid Structural and Dynamic Assessment
2464,RM005,Hybrid Structural and Dynamic Assessment,1,6.81702,Hybrid Structural and Dynamic Assessment
2464,RM004,Participatory Resilience Assessment,2,6.30191,Hybrid Structural and Dynamic Assessment
2464,RM003,Scenario Stress-Test Framework,3,5.98928,Hybrid Structural and Dynamic Assessment
2464,RM002,Performance and Recovery Monitoring,4,5.90381,Hybrid Structural and Dynamic Assessment
2464,RM001,Indicator Dashboard,5,5.47707,Hybrid Structural and Dynamic Assessment
2465,RM005,Hybrid Structural and Dynamic Assessment,1,6.39844,Hybrid Structural and Dynamic Assessment
2465,RM003,Scenario Stress-Test Framework,2,6.17903,Hybrid Structural and Dynamic Assessment
2465,RM004,Participatory Resilience Assessment,3,6.02111,Hybrid Structural and Dynamic Assessment
2465,RM002,Performance and Recovery Monitoring,4,5.75341,Hybrid Structural and Dynamic Assessment
2465,RM001,Indicator Dashboard,5,5.57317,Hybrid Structural and Dynamic Assessment
2466,RM005,Hybrid Structural and Dynamic Assessment,1,6.87721,Hybrid Structural and Dynamic Assessment
2466,RM004,Participatory Resilience Assessment,2,6.12445,Hybrid Structural and Dynamic Assessment
2466,RM003,Scenario Stress-Test Framework,3,6.08686,Hybrid Structural and Dynamic Assessment
2466,RM002,Performance and Recovery Monitoring,4,6.00745,Hybrid Structural and Dynamic Assessment
2466,RM001,Indicator Dashboard,5,5.93585,Hybrid Structural and Dynamic Assessment
2467,RM005,Hybrid Structural and Dynamic Assessment,1,6.94869,Hybrid Structural and Dynamic Assessment
2467,RM003,Scenario Stress-Test Framework,2,6.15566,Hybrid Structural and Dynamic Assessment
2467,RM004,Participatory Resilience Assessment,3,5.9515,Hybrid Structural and Dynamic Assessment
2467,RM002,Performance and Recovery Monitoring,4,5.94636,Hybrid Structural and Dynamic Assessment
2467,RM001,Indicator Dashboard,5,5.75425,Hybrid Structural and Dynamic Assessment
2468,RM005,Hybrid Structural and Dynamic Assessment,1,7.02291,Hybrid Structural and Dynamic Assessment
2468,RM004,Participatory Resilience Assessment,2,5.98889,Hybrid Structural and Dynamic Assessment
2468,RM002,Performance and Recovery Monitoring,3,5.73342,Hybrid Structural and Dynamic Assessment
2468,RM003,Scenario Stress-Test Framework,4,5.72303,Hybrid Structural and Dynamic Assessment
2468,RM001,Indicator Dashboard,5,5.48759,Hybrid Structural and Dynamic Assessment
2469,RM005,Hybrid Structural and Dynamic Assessment,1,6.75499,Hybrid Structural and Dynamic Assessment
2469,RM003,Scenario Stress-Test Framework,2,6.16235,Hybrid Structural and Dynamic Assessment
2469,RM004,Participatory Resilience Assessment,3,5.96353,Hybrid Structural and Dynamic Assessment
2469,RM002,Performance and Recovery Monitoring,4,5.83233,Hybrid Structural and Dynamic Assessment
2469,RM001,Indicator Dashboard,5,5.62364,Hybrid Structural and Dynamic Assessment
2470,RM005,Hybrid Structural and Dynamic Assessment,1,6.7289,Hybrid Structural and Dynamic Assessment
2470,RM003,Scenario Stress-Test Framework,2,5.85395,Hybrid Structural and Dynamic Assessment
2470,RM002,Performance and Recovery Monitoring,3,5.82542,Hybrid Structural and Dynamic Assessment
2470,RM001,Indicator Dashboard,4,5.72695,Hybrid Structural and Dynamic Assessment
2470,RM004,Participatory Resilience Assessment,5,5.71204,Hybrid Structural and Dynamic Assessment
2471,RM005,Hybrid Structural and Dynamic Assessment,1,6.62913,Hybrid Structural and Dynamic Assessment
2471,RM004,Participatory Resilience Assessment,2,6.28984,Hybrid Structural and Dynamic Assessment
2471,RM003,Scenario Stress-Test Framework,3,6.22226,Hybrid Structural and Dynamic Assessment
2471,RM002,Performance and Recovery Monitoring,4,5.65848,Hybrid Structural and Dynamic Assessment
2471,RM001,Indicator Dashboard,5,5.39057,Hybrid Structural and Dynamic Assessment
2472,RM005,Hybrid Structural and Dynamic Assessment,1,7.24395,Hybrid Structural and Dynamic Assessment
2472,RM004,Participatory Resilience Assessment,2,6.09436,Hybrid Structural and Dynamic Assessment
2472,RM002,Performance and Recovery Monitoring,3,5.80032,Hybrid Structural and Dynamic Assessment
2472,RM003,Scenario Stress-Test Framework,4,5.76573,Hybrid Structural and Dynamic Assessment
2472,RM001,Indicator Dashboard,5,5.51853,Hybrid Structural and Dynamic Assessment
2473,RM003,Scenario Stress-Test Framework,1,6.52151,Scenario Stress-Test Framework
2473,RM005,Hybrid Structural and Dynamic Assessment,2,6.49122,Scenario Stress-Test Framework
2473,RM004,Participatory Resilience Assessment,3,6.45065,Scenario Stress-Test Framework
2473,RM002,Performance and Recovery Monitoring,4,5.67993,Scenario Stress-Test Framework
2473,RM001,Indicator Dashboard,5,5.16902,Scenario Stress-Test Framework
2474,RM005,Hybrid Structural and Dynamic Assessment,1,7.04941,Hybrid Structural and Dynamic Assessment
2474,RM003,Scenario Stress-Test Framework,2,6.48209,Hybrid Structural and Dynamic Assessment
2474,RM004,Participatory Resilience Assessment,3,6.07559,Hybrid Structural and Dynamic Assessment
2474,RM002,Performance and Recovery Monitoring,4,5.75462,Hybrid Structural and Dynamic Assessment
2474,RM001,Indicator Dashboard,5,5.3905,Hybrid Structural and Dynamic Assessment
2475,RM005,Hybrid Structural and Dynamic Assessment,1,6.50111,Hybrid Structural and Dynamic Assessment
2475,RM004,Participatory Resilience Assessment,2,6.02706,Hybrid Structural and Dynamic Assessment
2475,RM003,Scenario Stress-Test Framework,3,5.94881,Hybrid Structural and Dynamic Assessment
2475,RM002,Performance and Recovery Monitoring,4,5.8172,Hybrid Structural and Dynamic Assessment
2475,RM001,Indicator Dashboard,5,5.7134,Hybrid Structural and Dynamic Assessment
2476,RM005,Hybrid Structural and Dynamic Assessment,1,6.81322,Hybrid Structural and Dynamic Assessment
2476,RM004,Participatory Resilience Assessment,2,6.00785,Hybrid Structural and Dynamic Assessment
2476,RM003,Scenario Stress-Test Framework,3,5.97421,Hybrid Structural and Dynamic Assessment
2476,RM002,Performance and Recovery Monitoring,4,5.45252,Hybrid Structural and Dynamic Assessment
2476,RM001,Indicator Dashboard,5,5.44261,Hybrid Structural and Dynamic Assessment
2477,RM005,Hybrid Structural and Dynamic Assessment,1,7.03778,Hybrid Structural and Dynamic Assessment
2477,RM003,Scenario Stress-Test Framework,2,6.03747,Hybrid Structural and Dynamic Assessment
2477,RM004,Participatory Resilience Assessment,3,5.94795,Hybrid Structural and Dynamic Assessment
2477,RM002,Performance and Recovery Monitoring,4,5.89255,Hybrid Structural and Dynamic Assessment
2477,RM001,Indicator Dashboard,5,5.89094,Hybrid Structural and Dynamic Assessment
2478,RM005,Hybrid Structural and Dynamic Assessment,1,6.3888,Hybrid Structural and Dynamic Assessment
2478,RM003,Scenario Stress-Test Framework,2,6.11883,Hybrid Structural and Dynamic Assessment
2478,RM004,Participatory Resilience Assessment,3,6.1112,Hybrid Structural and Dynamic Assessment
2478,RM002,Performance and Recovery Monitoring,4,6.07827,Hybrid Structural and Dynamic Assessment
2478,RM001,Indicator Dashboard,5,5.67462,Hybrid Structural and Dynamic Assessment
2479,RM005,Hybrid Structural and Dynamic Assessment,1,6.89134,Hybrid Structural and Dynamic Assessment
2479,RM003,Scenario Stress-Test Framework,2,6.05258,Hybrid Structural and Dynamic Assessment
2479,RM001,Indicator Dashboard,3,5.80986,Hybrid Structural and Dynamic Assessment
2479,RM002,Performance and Recovery Monitoring,4,5.76883,Hybrid Structural and Dynamic Assessment
2479,RM004,Participatory Resilience Assessment,5,5.74894,Hybrid Structural and Dynamic Assessment
2480,RM005,Hybrid Structural and Dynamic Assessment,1,6.73355,Hybrid Structural and Dynamic Assessment
2480,RM004,Participatory Resilience Assessment,2,6.12518,Hybrid Structural and Dynamic Assessment
2480,RM002,Performance and Recovery Monitoring,3,6.03152,Hybrid Structural and Dynamic Assessment
2480,RM003,Scenario Stress-Test Framework,4,5.94403,Hybrid Structural and Dynamic Assessment
2480,RM001,Indicator Dashboard,5,5.80906,Hybrid Structural and Dynamic Assessment
2481,RM005,Hybrid Structural and Dynamic Assessment,1,6.94445,Hybrid Structural and Dynamic Assessment
2481,RM004,Participatory Resilience Assessment,2,6.23434,Hybrid Structural and Dynamic Assessment
2481,RM003,Scenario Stress-Test Framework,3,5.9794,Hybrid Structural and Dynamic Assessment
2481,RM002,Performance and Recovery Monitoring,4,5.8189,Hybrid Structural and Dynamic Assessment
2481,RM001,Indicator Dashboard,5,5.51755,Hybrid Structural and Dynamic Assessment
2482,RM005,Hybrid Structural and Dynamic Assessment,1,6.68298,Hybrid Structural and Dynamic Assessment
2482,RM003,Scenario Stress-Test Framework,2,6.00103,Hybrid Structural and Dynamic Assessment
2482,RM002,Performance and Recovery Monitoring,3,5.96007,Hybrid Structural and Dynamic Assessment
2482,RM004,Participatory Resilience Assessment,4,5.92225,Hybrid Structural and Dynamic Assessment
2482,RM001,Indicator Dashboard,5,5.84936,Hybrid Structural and Dynamic Assessment
2483,RM005,Hybrid Structural and Dynamic Assessment,1,6.64159,Hybrid Structural and Dynamic Assessment
2483,RM002,Performance and Recovery Monitoring,2,6.46675,Hybrid Structural and Dynamic Assessment
2483,RM003,Scenario Stress-Test Framework,3,6.18253,Hybrid Structural and Dynamic Assessment
2483,RM001,Indicator Dashboard,4,6.03743,Hybrid Structural and Dynamic Assessment
2483,RM004,Participatory Resilience Assessment,5,5.79777,Hybrid Structural and Dynamic Assessment
2484,RM005,Hybrid Structural and Dynamic Assessment,1,6.62002,Hybrid Structural and Dynamic Assessment
2484,RM003,Scenario Stress-Test Framework,2,6.3537,Hybrid Structural and Dynamic Assessment
2484,RM004,Participatory Resilience Assessment,3,6.12068,Hybrid Structural and Dynamic Assessment
2484,RM002,Performance and Recovery Monitoring,4,5.70464,Hybrid Structural and Dynamic Assessment
2484,RM001,Indicator Dashboard,5,5.56208,Hybrid Structural and Dynamic Assessment
2485,RM005,Hybrid Structural and Dynamic Assessment,1,6.93489,Hybrid Structural and Dynamic Assessment
2485,RM004,Participatory Resilience Assessment,2,6.26746,Hybrid Structural and Dynamic Assessment
2485,RM003,Scenario Stress-Test Framework,3,5.9082,Hybrid Structural and Dynamic Assessment
2485,RM002,Performance and Recovery Monitoring,4,5.54396,Hybrid Structural and Dynamic Assessment
2485,RM001,Indicator Dashboard,5,5.45284,Hybrid Structural and Dynamic Assessment
2486,RM005,Hybrid Structural and Dynamic Assessment,1,6.79883,Hybrid Structural and Dynamic Assessment
2486,RM004,Participatory Resilience Assessment,2,6.19774,Hybrid Structural and Dynamic Assessment
2486,RM003,Scenario Stress-Test Framework,3,6.11637,Hybrid Structural and Dynamic Assessment
2486,RM002,Performance and Recovery Monitoring,4,5.97005,Hybrid Structural and Dynamic Assessment
2486,RM001,Indicator Dashboard,5,5.63254,Hybrid Structural and Dynamic Assessment
2487,RM005,Hybrid Structural and Dynamic Assessment,1,6.70016,Hybrid Structural and Dynamic Assessment
2487,RM003,Scenario Stress-Test Framework,2,6.243,Hybrid Structural and Dynamic Assessment
2487,RM004,Participatory Resilience Assessment,3,6.22863,Hybrid Structural and Dynamic Assessment
2487,RM002,Performance and Recovery Monitoring,4,6.01615,Hybrid Structural and Dynamic Assessment
2487,RM001,Indicator Dashboard,5,5.42143,Hybrid Structural and Dynamic Assessment
2488,RM005,Hybrid Structural and Dynamic Assessment,1,6.74948,Hybrid Structural and Dynamic Assessment
2488,RM004,Participatory Resilience Assessment,2,6.41781,Hybrid Structural and Dynamic Assessment
2488,RM003,Scenario Stress-Test Framework,3,6.20951,Hybrid Structural and Dynamic Assessment
2488,RM002,Performance and Recovery Monitoring,4,6.20243,Hybrid Structural and Dynamic Assessment
2488,RM001,Indicator Dashboard,5,5.40922,Hybrid Structural and Dynamic Assessment
2489,RM005,Hybrid Structural and Dynamic Assessment,1,6.5593,Hybrid Structural and Dynamic Assessment
2489,RM003,Scenario Stress-Test Framework,2,6.32718,Hybrid Structural and Dynamic Assessment
2489,RM002,Performance and Recovery Monitoring,3,6.03099,Hybrid Structural and Dynamic Assessment
2489,RM004,Participatory Resilience Assessment,4,5.87676,Hybrid Structural and Dynamic Assessment
2489,RM001,Indicator Dashboard,5,5.49499,Hybrid Structural and Dynamic Assessment
2490,RM005,Hybrid Structural and Dynamic Assessment,1,6.88833,Hybrid Structural and Dynamic Assessment
2490,RM004,Participatory Resilience Assessment,2,6.48666,Hybrid Structural and Dynamic Assessment
2490,RM002,Performance and Recovery Monitoring,3,5.94037,Hybrid Structural and Dynamic Assessment
2490,RM001,Indicator Dashboard,4,5.89586,Hybrid Structural and Dynamic Assessment
2490,RM003,Scenario Stress-Test Framework,5,5.871,Hybrid Structural and Dynamic Assessment
2491,RM005,Hybrid Structural and Dynamic Assessment,1,6.90744,Hybrid Structural and Dynamic Assessment
2491,RM004,Participatory Resilience Assessment,2,5.91863,Hybrid Structural and Dynamic Assessment
2491,RM003,Scenario Stress-Test Framework,3,5.87089,Hybrid Structural and Dynamic Assessment
2491,RM001,Indicator Dashboard,4,5.63495,Hybrid Structural and Dynamic Assessment
2491,RM002,Performance and Recovery Monitoring,5,5.55389,Hybrid Structural and Dynamic Assessment
2492,RM005,Hybrid Structural and Dynamic Assessment,1,6.69914,Hybrid Structural and Dynamic Assessment
2492,RM003,Scenario Stress-Test Framework,2,6.32757,Hybrid Structural and Dynamic Assessment
2492,RM004,Participatory Resilience Assessment,3,6.24558,Hybrid Structural and Dynamic Assessment
2492,RM001,Indicator Dashboard,4,5.94982,Hybrid Structural and Dynamic Assessment
2492,RM002,Performance and Recovery Monitoring,5,5.71341,Hybrid Structural and Dynamic Assessment
2493,RM005,Hybrid Structural and Dynamic Assessment,1,6.87327,Hybrid Structural and Dynamic Assessment
2493,RM004,Participatory Resilience Assessment,2,5.84219,Hybrid Structural and Dynamic Assessment
2493,RM002,Performance and Recovery Monitoring,3,5.71023,Hybrid Structural and Dynamic Assessment
2493,RM003,Scenario Stress-Test Framework,4,5.70035,Hybrid Structural and Dynamic Assessment
2493,RM001,Indicator Dashboard,5,5.57379,Hybrid Structural and Dynamic Assessment
2494,RM005,Hybrid Structural and Dynamic Assessment,1,6.65941,Hybrid Structural and Dynamic Assessment
2494,RM003,Scenario Stress-Test Framework,2,6.42231,Hybrid Structural and Dynamic Assessment
2494,RM004,Participatory Resilience Assessment,3,6.25843,Hybrid Structural and Dynamic Assessment
2494,RM002,Performance and Recovery Monitoring,4,6.25026,Hybrid Structural and Dynamic Assessment
2494,RM001,Indicator Dashboard,5,5.83142,Hybrid Structural and Dynamic Assessment
2495,RM005,Hybrid Structural and Dynamic Assessment,1,6.45649,Hybrid Structural and Dynamic Assessment
2495,RM004,Participatory Resilience Assessment,2,6.07819,Hybrid Structural and Dynamic Assessment
2495,RM003,Scenario Stress-Test Framework,3,6.0119,Hybrid Structural and Dynamic Assessment
2495,RM002,Performance and Recovery Monitoring,4,5.95502,Hybrid Structural and Dynamic Assessment
2495,RM001,Indicator Dashboard,5,5.75336,Hybrid Structural and Dynamic Assessment
