simulation_id,pathway_id,pathway,rank,adjusted_value,justice_gap
1761,JTR003,Coastal Retreat Without Long-Term Support,10,0.72159,4.72402
1762,JTR004,Participatory Retreat and Wetland Restoration,1,7.44971,1.07415
1762,JTR002,Just Energy Transition with Worker Support,2,7.31717,0.91881
1762,JTR009,Ecosystem Restoration with Community Stewardship,3,6.8378,1.481
1762,JTR010,Infrastructure Repair and Public Capacity Renewal,4,6.75568,1.17615
1762,JTR006,Climate Retrofit with Anti-Displacement Policy,5,6.72622,1.25428
1762,JTR008,Public Digital Infrastructure with Community Oversight,6,6.25208,1.17096
1762,JTR005,Green Infrastructure Without Housing Protection,7,2.34794,4.11162
1762,JTR003,Coastal Retreat Without Long-Term Support,8,2.18997,3.99962
1762,JTR007,Digital Modernization Without Access Safeguards,9,1.67624,4.28717
1762,JTR001,Technical Decarbonization Only,10,0.74175,4.76648
1763,JTR004,Participatory Retreat and Wetland Restoration,1,7.71907,0.78999
1763,JTR009,Ecosystem Restoration with Community Stewardship,2,7.3813,1.11275
1763,JTR002,Just Energy Transition with Worker Support,3,7.31813,1.02897
1763,JTR006,Climate Retrofit with Anti-Displacement Policy,4,7.12988,0.87522
1763,JTR010,Infrastructure Repair and Public Capacity Renewal,5,7.03238,1.18827
1763,JTR008,Public Digital Infrastructure with Community Oversight,6,6.50469,1.07149
1763,JTR005,Green Infrastructure Without Housing Protection,7,2.62066,3.75573
1763,JTR003,Coastal Retreat Without Long-Term Support,8,1.81059,4.25698
1763,JTR001,Technical Decarbonization Only,9,1.74,4.28343
1763,JTR007,Digital Modernization Without Access Safeguards,10,0.99614,4.53646
1764,JTR004,Participatory Retreat and Wetland Restoration,1,7.50915,0.99531
1764,JTR010,Infrastructure Repair and Public Capacity Renewal,2,7.24449,0.83956
1764,JTR008,Public Digital Infrastructure with Community Oversight,3,7.07912,0.89574
1764,JTR002,Just Energy Transition with Worker Support,4,7.04448,1.17406
1764,JTR009,Ecosystem Restoration with Community Stewardship,5,7.01264,1.17267
1764,JTR006,Climate Retrofit with Anti-Displacement Policy,6,6.65638,1.13922
1764,JTR005,Green Infrastructure Without Housing Protection,7,2.97961,3.45318
1764,JTR001,Technical Decarbonization Only,8,2.60917,3.79028
1764,JTR003,Coastal Retreat Without Long-Term Support,9,1.67059,4.22588
1764,JTR007,Digital Modernization Without Access Safeguards,10,1.28002,4.53831
1765,JTR010,Infrastructure Repair and Public Capacity Renewal,1,7.57941,0.73905
1765,JTR006,Climate Retrofit with Anti-Displacement Policy,2,7.21474,0.98872
1765,JTR004,Participatory Retreat and Wetland Restoration,3,7.2053,1.01789
1765,JTR002,Just Energy Transition with Worker Support,4,7.13214,1.20082
1765,JTR009,Ecosystem Restoration with Community Stewardship,5,6.88129,1.15875
1765,JTR008,Public Digital Infrastructure with Community Oversight,6,6.71578,1.05982
1765,JTR005,Green Infrastructure Without Housing Protection,7,2.86091,3.78122
1765,JTR007,Digital Modernization Without Access Safeguards,8,1.71037,4.1133
1765,JTR001,Technical Decarbonization Only,9,1.61494,4.37614
1765,JTR003,Coastal Retreat Without Long-Term Support,10,1.09377,4.62728
1766,JTR004,Participatory Retreat and Wetland Restoration,1,7.62091,0.93103
1766,JTR009,Ecosystem Restoration with Community Stewardship,2,7.44301,0.93613
1766,JTR002,Just Energy Transition with Worker Support,3,7.22445,1.15478
1766,JTR008,Public Digital Infrastructure with Community Oversight,4,7.2219,0.80221
1766,JTR006,Climate Retrofit with Anti-Displacement Policy,5,7.0043,0.99279
1766,JTR010,Infrastructure Repair and Public Capacity Renewal,6,6.32398,1.40114
1766,JTR005,Green Infrastructure Without Housing Protection,7,2.67634,4.0301
1766,JTR001,Technical Decarbonization Only,8,2.17042,3.90748
1766,JTR003,Coastal Retreat Without Long-Term Support,9,1.40895,4.50784
1766,JTR007,Digital Modernization Without Access Safeguards,10,1.19966,4.56554
1767,JTR002,Just Energy Transition with Worker Support,1,7.58891,0.97499
1767,JTR004,Participatory Retreat and Wetland Restoration,2,7.57068,0.96613
1767,JTR010,Infrastructure Repair and Public Capacity Renewal,3,7.28245,0.89249
1767,JTR009,Ecosystem Restoration with Community Stewardship,4,7.17826,1.11796
1767,JTR006,Climate Retrofit with Anti-Displacement Policy,5,7.1118,1.0704
1767,JTR008,Public Digital Infrastructure with Community Oversight,6,6.79842,1.04012
1767,JTR005,Green Infrastructure Without Housing Protection,7,2.71248,3.81098
1767,JTR001,Technical Decarbonization Only,8,1.83836,4.19929
1767,JTR003,Coastal Retreat Without Long-Term Support,9,1.48529,4.52683
1767,JTR007,Digital Modernization Without Access Safeguards,10,1.35656,4.27449
1768,JTR002,Just Energy Transition with Worker Support,1,7.68125,0.8072
1768,JTR004,Participatory Retreat and Wetland Restoration,2,7.43811,1.03002
1768,JTR010,Infrastructure Repair and Public Capacity Renewal,3,7.26629,1.10523
1768,JTR008,Public Digital Infrastructure with Community Oversight,4,7.03955,0.91417
1768,JTR006,Climate Retrofit with Anti-Displacement Policy,5,6.97783,1.03776
1768,JTR009,Ecosystem Restoration with Community Stewardship,6,6.66297,1.31452
1768,JTR007,Digital Modernization Without Access Safeguards,7,2.81902,3.50333
1768,JTR005,Green Infrastructure Without Housing Protection,8,2.53825,3.9235
1768,JTR001,Technical Decarbonization Only,9,1.97923,4.11889
1768,JTR003,Coastal Retreat Without Long-Term Support,10,1.17125,4.54852
1769,JTR006,Climate Retrofit with Anti-Displacement Policy,1,7.31721,0.94932
1769,JTR002,Just Energy Transition with Worker Support,2,7.27748,0.97852
1769,JTR004,Participatory Retreat and Wetland Restoration,3,7.19697,1.03298
1769,JTR010,Infrastructure Repair and Public Capacity Renewal,4,7.0547,1.30964
1769,JTR009,Ecosystem Restoration with Community Stewardship,5,6.83118,1.2444
1769,JTR008,Public Digital Infrastructure with Community Oversight,6,6.34818,1.29511
1769,JTR007,Digital Modernization Without Access Safeguards,7,2.10361,3.91378
1769,JTR001,Technical Decarbonization Only,8,2.03446,3.92807
1769,JTR005,Green Infrastructure Without Housing Protection,9,2.02057,4.19505
1769,JTR003,Coastal Retreat Without Long-Term Support,10,1.68156,4.35238
1770,JTR002,Just Energy Transition with Worker Support,1,7.55545,0.77693
1770,JTR004,Participatory Retreat and Wetland Restoration,2,7.1521,1.28195
1770,JTR006,Climate Retrofit with Anti-Displacement Policy,3,6.69453,1.24783
1770,JTR010,Infrastructure Repair and Public Capacity Renewal,4,6.61325,1.28616
1770,JTR008,Public Digital Infrastructure with Community Oversight,5,6.49535,1.29249
1770,JTR009,Ecosystem Restoration with Community Stewardship,6,6.47374,1.47634
1770,JTR005,Green Infrastructure Without Housing Protection,7,3.18522,3.41775
1770,JTR007,Digital Modernization Without Access Safeguards,8,2.54387,3.84659
1770,JTR001,Technical Decarbonization Only,9,1.70105,4.1256
1770,JTR003,Coastal Retreat Without Long-Term Support,10,1.05936,4.66297
1771,JTR010,Infrastructure Repair and Public Capacity Renewal,1,7.38035,0.87373
1771,JTR002,Just Energy Transition with Worker Support,2,7.03303,1.18664
1771,JTR004,Participatory Retreat and Wetland Restoration,3,7.02767,1.17105
1771,JTR008,Public Digital Infrastructure with Community Oversight,4,6.92568,1.13974
1771,JTR009,Ecosystem Restoration with Community Stewardship,5,6.68684,1.41723
1771,JTR006,Climate Retrofit with Anti-Displacement Policy,6,6.65221,1.49057
1771,JTR005,Green Infrastructure Without Housing Protection,7,2.84306,3.66217
1771,JTR007,Digital Modernization Without Access Safeguards,8,1.96286,4.04949
1771,JTR001,Technical Decarbonization Only,9,1.43381,4.27636
1771,JTR003,Coastal Retreat Without Long-Term Support,10,0.22001,4.74847
1772,JTR004,Participatory Retreat and Wetland Restoration,1,7.45483,0.98399
1772,JTR009,Ecosystem Restoration with Community Stewardship,2,7.4235,0.93286
1772,JTR002,Just Energy Transition with Worker Support,3,7.07086,0.93923
1772,JTR006,Climate Retrofit with Anti-Displacement Policy,4,6.85297,1.11216
1772,JTR010,Infrastructure Repair and Public Capacity Renewal,5,6.85269,1.25791
1772,JTR008,Public Digital Infrastructure with Community Oversight,6,6.74317,1.16558
1772,JTR005,Green Infrastructure Without Housing Protection,7,3.11148,3.32126
1772,JTR007,Digital Modernization Without Access Safeguards,8,1.67321,4.37401
1772,JTR003,Coastal Retreat Without Long-Term Support,9,1.55903,4.20766
1772,JTR001,Technical Decarbonization Only,10,1.44555,4.3438
1773,JTR004,Participatory Retreat and Wetland Restoration,1,7.41428,1.29241
1773,JTR008,Public Digital Infrastructure with Community Oversight,2,7.04033,0.72739
1773,JTR010,Infrastructure Repair and Public Capacity Renewal,3,6.88695,1.20176
1773,JTR009,Ecosystem Restoration with Community Stewardship,4,6.82729,1.28777
1773,JTR006,Climate Retrofit with Anti-Displacement Policy,5,6.63498,1.28451
1773,JTR002,Just Energy Transition with Worker Support,6,6.48812,1.44921
1773,JTR005,Green Infrastructure Without Housing Protection,7,1.73747,4.13553
1773,JTR007,Digital Modernization Without Access Safeguards,8,1.67564,4.05916
1773,JTR003,Coastal Retreat Without Long-Term Support,9,1.61808,4.30468
1773,JTR001,Technical Decarbonization Only,10,1.59056,4.32352
1774,JTR006,Climate Retrofit with Anti-Displacement Policy,1,7.5654,0.95436
1774,JTR002,Just Energy Transition with Worker Support,2,7.24442,0.92272
1774,JTR004,Participatory Retreat and Wetland Restoration,3,7.11802,1.14056
1774,JTR008,Public Digital Infrastructure with Community Oversight,4,7.08139,0.99812
1774,JTR009,Ecosystem Restoration with Community Stewardship,5,7.03064,1.24966
1774,JTR010,Infrastructure Repair and Public Capacity Renewal,6,6.68398,1.28701
1774,JTR005,Green Infrastructure Without Housing Protection,7,2.56648,3.87546
1774,JTR007,Digital Modernization Without Access Safeguards,8,1.70628,4.14584
1774,JTR003,Coastal Retreat Without Long-Term Support,9,1.4748,4.20215
1774,JTR001,Technical Decarbonization Only,10,1.39494,4.44112
1775,JTR004,Participatory Retreat and Wetland Restoration,1,7.39176,1.09426
1775,JTR010,Infrastructure Repair and Public Capacity Renewal,2,7.27404,0.91641
1775,JTR009,Ecosystem Restoration with Community Stewardship,3,7.25098,1.01958
1775,JTR002,Just Energy Transition with Worker Support,4,7.11365,1.09383
1775,JTR008,Public Digital Infrastructure with Community Oversight,5,7.09764,0.90664
1775,JTR006,Climate Retrofit with Anti-Displacement Policy,6,7.01066,0.83455
1775,JTR005,Green Infrastructure Without Housing Protection,7,3.23302,3.40502
1775,JTR007,Digital Modernization Without Access Safeguards,8,2.20143,3.88243
1775,JTR003,Coastal Retreat Without Long-Term Support,9,1.62393,4.40972
1775,JTR001,Technical Decarbonization Only,10,1.22676,4.52912
1776,JTR002,Just Energy Transition with Worker Support,1,7.82976,0.77772
1776,JTR004,Participatory Retreat and Wetland Restoration,2,7.38453,1.01256
1776,JTR010,Infrastructure Repair and Public Capacity Renewal,3,6.98945,1.2687
1776,JTR008,Public Digital Infrastructure with Community Oversight,4,6.83669,1.1287
1776,JTR009,Ecosystem Restoration with Community Stewardship,5,6.79568,1.37386
1776,JTR006,Climate Retrofit with Anti-Displacement Policy,6,6.66153,1.12735
1776,JTR005,Green Infrastructure Without Housing Protection,7,3.042,3.60028
1776,JTR001,Technical Decarbonization Only,8,2.18235,3.92727
1776,JTR003,Coastal Retreat Without Long-Term Support,9,1.42927,4.2884
1776,JTR007,Digital Modernization Without Access Safeguards,10,1.38033,4.28323
1777,JTR004,Participatory Retreat and Wetland Restoration,1,7.61065,1.10316
1777,JTR010,Infrastructure Repair and Public Capacity Renewal,2,7.52094,0.71117
1777,JTR009,Ecosystem Restoration with Community Stewardship,3,7.29014,1.27468
1777,JTR006,Climate Retrofit with Anti-Displacement Policy,4,7.09417,0.86962
1777,JTR008,Public Digital Infrastructure with Community Oversight,5,7.06225,0.98389
1777,JTR002,Just Energy Transition with Worker Support,6,7.05057,1.2694
1777,JTR005,Green Infrastructure Without Housing Protection,7,2.74224,3.57834
1777,JTR007,Digital Modernization Without Access Safeguards,8,2.4983,3.88161
1777,JTR001,Technical Decarbonization Only,9,2.28979,3.9454
1777,JTR003,Coastal Retreat Without Long-Term Support,10,1.74151,4.18493
1778,JTR006,Climate Retrofit with Anti-Displacement Policy,1,7.56629,0.88346
1778,JTR004,Participatory Retreat and Wetland Restoration,2,7.23188,1.14346
1778,JTR008,Public Digital Infrastructure with Community Oversight,3,6.97804,0.99281
1778,JTR010,Infrastructure Repair and Public Capacity Renewal,4,6.92719,0.79906
1778,JTR002,Just Energy Transition with Worker Support,5,6.78496,1.16701
1778,JTR009,Ecosystem Restoration with Community Stewardship,6,6.52836,1.64706
1778,JTR005,Green Infrastructure Without Housing Protection,7,3.0513,3.70137
1778,JTR001,Technical Decarbonization Only,8,2.14408,3.88129
1778,JTR003,Coastal Retreat Without Long-Term Support,9,1.68957,4.19337
1778,JTR007,Digital Modernization Without Access Safeguards,10,1.47291,4.10889
1779,JTR004,Participatory Retreat and Wetland Restoration,1,7.29418,1.00248
1779,JTR002,Just Energy Transition with Worker Support,2,7.2285,0.96956
1779,JTR009,Ecosystem Restoration with Community Stewardship,3,7.05864,1.3359
1779,JTR010,Infrastructure Repair and Public Capacity Renewal,4,6.90394,1.06253
1779,JTR008,Public Digital Infrastructure with Community Oversight,5,6.89063,0.98078
1779,JTR006,Climate Retrofit with Anti-Displacement Policy,6,6.45187,1.38711
1779,JTR005,Green Infrastructure Without Housing Protection,7,2.48991,3.65225
1779,JTR007,Digital Modernization Without Access Safeguards,8,1.65678,4.26389
1779,JTR003,Coastal Retreat Without Long-Term Support,9,1.46337,4.40134
1779,JTR001,Technical Decarbonization Only,10,0.75776,4.71345
1780,JTR004,Participatory Retreat and Wetland Restoration,1,7.62711,0.971
1780,JTR002,Just Energy Transition with Worker Support,2,7.48943,0.94736
1780,JTR010,Infrastructure Repair and Public Capacity Renewal,3,7.40601,0.89372
1780,JTR009,Ecosystem Restoration with Community Stewardship,4,7.35597,1.13449
1780,JTR006,Climate Retrofit with Anti-Displacement Policy,5,7.06347,1.04282
1780,JTR008,Public Digital Infrastructure with Community Oversight,6,6.84252,1.15876
1780,JTR005,Green Infrastructure Without Housing Protection,7,2.43379,3.74817
1780,JTR001,Technical Decarbonization Only,8,2.09517,3.98442
1780,JTR003,Coastal Retreat Without Long-Term Support,9,1.93172,4.1352
1780,JTR007,Digital Modernization Without Access Safeguards,10,1.27323,4.35129
1781,JTR004,Participatory Retreat and Wetland Restoration,1,7.73455,0.9084
1781,JTR002,Just Energy Transition with Worker Support,2,7.66084,0.87465
1781,JTR006,Climate Retrofit with Anti-Displacement Policy,3,7.5468,0.75333
1781,JTR010,Infrastructure Repair and Public Capacity Renewal,4,7.29042,1.01605
1781,JTR009,Ecosystem Restoration with Community Stewardship,5,7.27655,1.23321
1781,JTR008,Public Digital Infrastructure with Community Oversight,6,7.12001,0.74224
1781,JTR005,Green Infrastructure Without Housing Protection,7,2.57909,3.93962
1781,JTR001,Technical Decarbonization Only,8,1.81442,4.22769
1781,JTR003,Coastal Retreat Without Long-Term Support,9,1.7553,4.16755
1781,JTR007,Digital Modernization Without Access Safeguards,10,1.07387,4.5505
1782,JTR004,Participatory Retreat and Wetland Restoration,1,7.63806,1.03849
1782,JTR010,Infrastructure Repair and Public Capacity Renewal,2,7.60953,0.81126
1782,JTR006,Climate Retrofit with Anti-Displacement Policy,3,7.19738,0.80237
1782,JTR002,Just Energy Transition with Worker Support,4,7.12188,1.12314
1782,JTR008,Public Digital Infrastructure with Community Oversight,5,6.97387,1.18663
1782,JTR009,Ecosystem Restoration with Community Stewardship,6,6.96283,1.34854
1782,JTR005,Green Infrastructure Without Housing Protection,7,2.70904,3.8229
1782,JTR001,Technical Decarbonization Only,8,1.71816,4.32256
1782,JTR003,Coastal Retreat Without Long-Term Support,9,1.5733,4.37444
1782,JTR007,Digital Modernization Without Access Safeguards,10,1.4297,4.22246
1783,JTR004,Participatory Retreat and Wetland Restoration,1,7.4324,1.02087
1783,JTR006,Climate Retrofit with Anti-Displacement Policy,2,7.14898,1.09192
1783,JTR002,Just Energy Transition with Worker Support,3,6.88846,1.17988
1783,JTR010,Infrastructure Repair and Public Capacity Renewal,4,6.62315,1.29204
1783,JTR008,Public Digital Infrastructure with Community Oversight,5,6.61573,1.44997
1783,JTR009,Ecosystem Restoration with Community Stewardship,6,6.60316,1.39631
