simulation_id,strategy_id,strategy,rank,adjusted_value,maladaptive_risk
2060,MRS003,Private Cooling Expansion Only,6,-0.2143,4.37426
2060,MRS009,Supply Chain Buffering Through Worker Flexibility,7,-0.36302,4.6217
2060,MRS005,Fossil Backup Power Expansion,8,-0.78067,4.63205
2060,MRS001,Rebuild Same Floodplain Housing,9,-1.53263,5.21549
2060,MRS007,Dashboard Monitoring Without Repair,10,-1.67434,5.01374
2061,MRS002,Floodplain Restoration and Housing Transition,1,7.79579,0.21411
2061,MRS010,Diversified Supply Chain with Labor and Ecological Standards,2,7.64796,0.40103
2061,MRS004,Housing Retrofit and Public Cooling Network,3,7.07559,0.63088
2061,MRS006,Distributed Renewable Resilience Hubs,4,7.07368,0.55876
2061,MRS008,Maintenance Backlog Repair and Governance Reform,5,7.03112,0.81622
2061,MRS003,Private Cooling Expansion Only,6,0.19652,4.14488
2061,MRS009,Supply Chain Buffering Through Worker Flexibility,7,-0.15917,4.4238
2061,MRS007,Dashboard Monitoring Without Repair,8,-0.55715,4.50619
2061,MRS005,Fossil Backup Power Expansion,9,-0.86474,4.79749
2061,MRS001,Rebuild Same Floodplain Housing,10,-1.76508,5.19368
2062,MRS006,Distributed Renewable Resilience Hubs,1,7.57996,0.35664
2062,MRS008,Maintenance Backlog Repair and Governance Reform,2,7.47647,0.51442
2062,MRS002,Floodplain Restoration and Housing Transition,3,7.3265,0.48473
2062,MRS004,Housing Retrofit and Public Cooling Network,4,7.09849,0.64359
2062,MRS010,Diversified Supply Chain with Labor and Ecological Standards,5,6.70743,0.93444
2062,MRS003,Private Cooling Expansion Only,6,-0.00477,4.22448
2062,MRS007,Dashboard Monitoring Without Repair,7,-0.5226,4.50797
2062,MRS009,Supply Chain Buffering Through Worker Flexibility,8,-0.6555,4.67045
2062,MRS005,Fossil Backup Power Expansion,9,-1.23884,4.81907
2062,MRS001,Rebuild Same Floodplain Housing,10,-1.70864,5.21838
2063,MRS002,Floodplain Restoration and Housing Transition,1,7.79321,0.70248
2063,MRS010,Diversified Supply Chain with Labor and Ecological Standards,2,7.2189,0.76106
2063,MRS008,Maintenance Backlog Repair and Governance Reform,3,6.99125,0.7268
2063,MRS004,Housing Retrofit and Public Cooling Network,4,6.93481,0.7365
2063,MRS006,Distributed Renewable Resilience Hubs,5,6.76538,0.66251
2063,MRS007,Dashboard Monitoring Without Repair,6,0.18069,4.11616
2063,MRS003,Private Cooling Expansion Only,7,-0.18809,4.39854
2063,MRS009,Supply Chain Buffering Through Worker Flexibility,8,-0.69729,4.73212
2063,MRS005,Fossil Backup Power Expansion,9,-1.41549,5.0876
2063,MRS001,Rebuild Same Floodplain Housing,10,-2.3672,5.55228
2064,MRS002,Floodplain Restoration and Housing Transition,1,7.91689,0.60874
2064,MRS006,Distributed Renewable Resilience Hubs,2,7.65172,0.4033
2064,MRS008,Maintenance Backlog Repair and Governance Reform,3,7.42773,0.61768
2064,MRS004,Housing Retrofit and Public Cooling Network,4,7.19411,0.60625
2064,MRS010,Diversified Supply Chain with Labor and Ecological Standards,5,6.6883,0.87661
2064,MRS003,Private Cooling Expansion Only,6,0.74188,3.93147
2064,MRS007,Dashboard Monitoring Without Repair,7,-0.17955,4.40907
2064,MRS009,Supply Chain Buffering Through Worker Flexibility,8,-0.36404,4.50398
2064,MRS005,Fossil Backup Power Expansion,9,-1.47481,5.10167
2064,MRS001,Rebuild Same Floodplain Housing,10,-1.56998,5.08791
2065,MRS006,Distributed Renewable Resilience Hubs,1,7.99039,0.50365
2065,MRS008,Maintenance Backlog Repair and Governance Reform,2,7.35455,0.4987
2065,MRS002,Floodplain Restoration and Housing Transition,3,7.31285,0.61034
2065,MRS004,Housing Retrofit and Public Cooling Network,4,7.18065,0.64429
2065,MRS010,Diversified Supply Chain with Labor and Ecological Standards,5,6.98381,0.68974
2065,MRS003,Private Cooling Expansion Only,6,0.80439,3.86081
2065,MRS007,Dashboard Monitoring Without Repair,7,0.18476,4.12942
2065,MRS009,Supply Chain Buffering Through Worker Flexibility,8,-0.64293,4.71821
2065,MRS005,Fossil Backup Power Expansion,9,-1.40911,5.18169
2065,MRS001,Rebuild Same Floodplain Housing,10,-1.87527,5.53402
2066,MRS004,Housing Retrofit and Public Cooling Network,1,7.43824,0.64799
2066,MRS002,Floodplain Restoration and Housing Transition,2,7.40335,0.53817
2066,MRS006,Distributed Renewable Resilience Hubs,3,7.33924,0.45719
2066,MRS008,Maintenance Backlog Repair and Governance Reform,4,7.16281,0.55021
2066,MRS010,Diversified Supply Chain with Labor and Ecological Standards,5,6.48928,0.79694
2066,MRS007,Dashboard Monitoring Without Repair,6,-0.30695,4.41455
2066,MRS009,Supply Chain Buffering Through Worker Flexibility,7,-0.36078,4.56672
2066,MRS003,Private Cooling Expansion Only,8,-0.70344,4.64691
2066,MRS005,Fossil Backup Power Expansion,9,-1.74541,5.1925
2066,MRS001,Rebuild Same Floodplain Housing,10,-1.7507,5.19517
2067,MRS002,Floodplain Restoration and Housing Transition,1,7.60758,0.48371
2067,MRS004,Housing Retrofit and Public Cooling Network,2,7.53674,0.52209
2067,MRS008,Maintenance Backlog Repair and Governance Reform,3,7.52664,0.52839
2067,MRS006,Distributed Renewable Resilience Hubs,4,7.39643,0.70184
2067,MRS010,Diversified Supply Chain with Labor and Ecological Standards,5,6.56857,0.7095
2067,MRS003,Private Cooling Expansion Only,6,0.26752,4.2077
2067,MRS005,Fossil Backup Power Expansion,7,-0.22086,4.42057
2067,MRS009,Supply Chain Buffering Through Worker Flexibility,8,-0.33928,4.40716
2067,MRS007,Dashboard Monitoring Without Repair,9,-0.38441,4.41163
2067,MRS001,Rebuild Same Floodplain Housing,10,-1.30801,5.06633
2068,MRS002,Floodplain Restoration and Housing Transition,1,8.19624,0.49383
2068,MRS004,Housing Retrofit and Public Cooling Network,2,7.42339,0.32801
2068,MRS006,Distributed Renewable Resilience Hubs,3,7.2982,0.58367
2068,MRS008,Maintenance Backlog Repair and Governance Reform,4,7.25674,0.47341
2068,MRS010,Diversified Supply Chain with Labor and Ecological Standards,5,6.68326,0.67306
2068,MRS009,Supply Chain Buffering Through Worker Flexibility,6,0.1541,4.1828
2068,MRS005,Fossil Backup Power Expansion,7,-0.3096,4.44174
2068,MRS007,Dashboard Monitoring Without Repair,8,-0.50675,4.45651
2068,MRS003,Private Cooling Expansion Only,9,-0.6218,4.71681
2068,MRS001,Rebuild Same Floodplain Housing,10,-1.11336,5.0557
2069,MRS010,Diversified Supply Chain with Labor and Ecological Standards,1,7.5446,0.37284
2069,MRS006,Distributed Renewable Resilience Hubs,2,7.46465,0.52237
2069,MRS002,Floodplain Restoration and Housing Transition,3,7.37229,0.67101
2069,MRS008,Maintenance Backlog Repair and Governance Reform,4,7.28411,0.66706
2069,MRS004,Housing Retrofit and Public Cooling Network,5,7.05505,0.72368
2069,MRS003,Private Cooling Expansion Only,6,0.31385,4.21447
2069,MRS009,Supply Chain Buffering Through Worker Flexibility,7,-0.4873,4.59408
2069,MRS007,Dashboard Monitoring Without Repair,8,-0.87713,4.72462
2069,MRS005,Fossil Backup Power Expansion,9,-0.93728,4.6025
2069,MRS001,Rebuild Same Floodplain Housing,10,-1.46817,5.27915
2070,MRS006,Distributed Renewable Resilience Hubs,1,7.57147,0.39709
2070,MRS002,Floodplain Restoration and Housing Transition,2,7.46312,0.54513
2070,MRS004,Housing Retrofit and Public Cooling Network,3,7.42399,0.48287
2070,MRS010,Diversified Supply Chain with Labor and Ecological Standards,4,7.3317,0.48046
2070,MRS008,Maintenance Backlog Repair and Governance Reform,5,6.26772,0.91201
2070,MRS003,Private Cooling Expansion Only,6,0.3835,4.10085
2070,MRS009,Supply Chain Buffering Through Worker Flexibility,7,-1.01069,4.94904
2070,MRS005,Fossil Backup Power Expansion,8,-1.04132,4.76752
2070,MRS001,Rebuild Same Floodplain Housing,9,-2.31128,5.46849
2070,MRS007,Dashboard Monitoring Without Repair,10,-2.44749,5.47272
2071,MRS002,Floodplain Restoration and Housing Transition,1,8.05989,0.34173
2071,MRS008,Maintenance Backlog Repair and Governance Reform,2,7.45449,0.45257
2071,MRS006,Distributed Renewable Resilience Hubs,3,7.30495,0.49819
2071,MRS004,Housing Retrofit and Public Cooling Network,4,7.25577,0.65518
2071,MRS010,Diversified Supply Chain with Labor and Ecological Standards,5,6.92203,0.73147
2071,MRS003,Private Cooling Expansion Only,6,-0.11696,4.54313
2071,MRS009,Supply Chain Buffering Through Worker Flexibility,7,-0.13738,4.4587
2071,MRS007,Dashboard Monitoring Without Repair,8,-0.74871,4.55785
2071,MRS001,Rebuild Same Floodplain Housing,9,-0.95922,4.83152
2071,MRS005,Fossil Backup Power Expansion,10,-1.21473,4.91588
2072,MRS008,Maintenance Backlog Repair and Governance Reform,1,7.62256,0.48198
2072,MRS002,Floodplain Restoration and Housing Transition,2,7.3955,0.62968
2072,MRS004,Housing Retrofit and Public Cooling Network,3,7.2189,0.59385
2072,MRS006,Distributed Renewable Resilience Hubs,4,7.14467,0.78997
2072,MRS010,Diversified Supply Chain with Labor and Ecological Standards,5,7.07895,0.61402
2072,MRS009,Supply Chain Buffering Through Worker Flexibility,6,0.12769,4.25469
2072,MRS003,Private Cooling Expansion Only,7,0.06278,4.10077
2072,MRS007,Dashboard Monitoring Without Repair,8,-0.20502,4.21202
2072,MRS001,Rebuild Same Floodplain Housing,9,-1.4669,5.19421
2072,MRS005,Fossil Backup Power Expansion,10,-1.50813,5.08777
2073,MRS006,Distributed Renewable Resilience Hubs,1,7.45258,0.53435
2073,MRS002,Floodplain Restoration and Housing Transition,2,7.42111,0.57188
2073,MRS004,Housing Retrofit and Public Cooling Network,3,7.39359,0.45096
2073,MRS008,Maintenance Backlog Repair and Governance Reform,4,6.67514,0.7807
2073,MRS010,Diversified Supply Chain with Labor and Ecological Standards,5,6.65997,0.7864
2073,MRS003,Private Cooling Expansion Only,6,0.29398,4.04263
2073,MRS009,Supply Chain Buffering Through Worker Flexibility,7,0.2196,4.32592
2073,MRS005,Fossil Backup Power Expansion,8,-1.15086,4.9411
2073,MRS007,Dashboard Monitoring Without Repair,9,-1.26361,4.94165
2073,MRS001,Rebuild Same Floodplain Housing,10,-2.14877,5.5046
2074,MRS004,Housing Retrofit and Public Cooling Network,1,7.13051,0.62963
2074,MRS002,Floodplain Restoration and Housing Transition,2,7.1222,0.58965
2074,MRS006,Distributed Renewable Resilience Hubs,3,7.07892,0.52715
2074,MRS010,Diversified Supply Chain with Labor and Ecological Standards,4,7.00683,0.55132
2074,MRS008,Maintenance Backlog Repair and Governance Reform,5,6.97114,0.57351
2074,MRS003,Private Cooling Expansion Only,6,0.24623,4.24743
2074,MRS007,Dashboard Monitoring Without Repair,7,-0.56935,4.6045
2074,MRS009,Supply Chain Buffering Through Worker Flexibility,8,-0.57279,4.68667
2074,MRS005,Fossil Backup Power Expansion,9,-1.21097,4.98545
2074,MRS001,Rebuild Same Floodplain Housing,10,-1.59751,5.00124
2075,MRS002,Floodplain Restoration and Housing Transition,1,8.23917,0.50678
2075,MRS008,Maintenance Backlog Repair and Governance Reform,2,7.40666,0.52306
2075,MRS004,Housing Retrofit and Public Cooling Network,3,7.22565,0.64614
2075,MRS006,Distributed Renewable Resilience Hubs,4,6.99556,0.66861
2075,MRS010,Diversified Supply Chain with Labor and Ecological Standards,5,6.78735,0.86738
2075,MRS003,Private Cooling Expansion Only,6,0.38703,4.12555
2075,MRS009,Supply Chain Buffering Through Worker Flexibility,7,-0.13815,4.48878
2075,MRS005,Fossil Backup Power Expansion,8,-0.16245,4.48391
2075,MRS001,Rebuild Same Floodplain Housing,9,-0.62641,4.74363
2075,MRS007,Dashboard Monitoring Without Repair,10,-0.64575,4.63656
2076,MRS004,Housing Retrofit and Public Cooling Network,1,7.53423,0.53927
2076,MRS002,Floodplain Restoration and Housing Transition,2,7.39424,0.51542
2076,MRS006,Distributed Renewable Resilience Hubs,3,7.27054,0.6686
2076,MRS010,Diversified Supply Chain with Labor and Ecological Standards,4,6.39741,1.0269
2076,MRS008,Maintenance Backlog Repair and Governance Reform,5,6.16737,0.91439
2076,MRS003,Private Cooling Expansion Only,6,-0.03375,4.26572
2076,MRS009,Supply Chain Buffering Through Worker Flexibility,7,-0.42904,4.83468
2076,MRS007,Dashboard Monitoring Without Repair,8,-0.97529,4.81764
2076,MRS001,Rebuild Same Floodplain Housing,9,-1.04626,4.76259
2076,MRS005,Fossil Backup Power Expansion,10,-1.58945,5.11535
2077,MRS002,Floodplain Restoration and Housing Transition,1,7.44121,0.62855
2077,MRS004,Housing Retrofit and Public Cooling Network,2,7.41988,0.64199
2077,MRS010,Diversified Supply Chain with Labor and Ecological Standards,3,7.33761,0.54676
2077,MRS008,Maintenance Backlog Repair and Governance Reform,4,7.1215,0.56812
2077,MRS006,Distributed Renewable Resilience Hubs,5,6.67821,0.81772
2077,MRS009,Supply Chain Buffering Through Worker Flexibility,6,-0.02705,4.41544
2077,MRS003,Private Cooling Expansion Only,7,-0.40857,4.6015
2077,MRS005,Fossil Backup Power Expansion,8,-0.62096,4.53893
2077,MRS007,Dashboard Monitoring Without Repair,9,-0.93343,4.7788
2077,MRS001,Rebuild Same Floodplain Housing,10,-1.02409,4.70791
2078,MRS004,Housing Retrofit and Public Cooling Network,1,8.46276,0.2633
2078,MRS002,Floodplain Restoration and Housing Transition,2,7.58388,0.42046
2078,MRS010,Diversified Supply Chain with Labor and Ecological Standards,3,7.54843,0.63003
2078,MRS006,Distributed Renewable Resilience Hubs,4,7.46618,0.45272
2078,MRS008,Maintenance Backlog Repair and Governance Reform,5,7.20339,0.45007
2078,MRS003,Private Cooling Expansion Only,6,0.54936,3.86436
2078,MRS009,Supply Chain Buffering Through Worker Flexibility,7,0.53758,4.08245
2078,MRS007,Dashboard Monitoring Without Repair,8,-0.46109,4.53204
2078,MRS005,Fossil Backup Power Expansion,9,-1.05236,4.89549
2078,MRS001,Rebuild Same Floodplain Housing,10,-2.13618,5.51852
2079,MRS002,Floodplain Restoration and Housing Transition,1,7.62794,0.56443
2079,MRS004,Housing Retrofit and Public Cooling Network,2,7.54138,0.46019
2079,MRS010,Diversified Supply Chain with Labor and Ecological Standards,3,7.52173,0.36239
2079,MRS006,Distributed Renewable Resilience Hubs,4,7.47507,0.55473
2079,MRS008,Maintenance Backlog Repair and Governance Reform,5,7.3763,0.51875
2079,MRS009,Supply Chain Buffering Through Worker Flexibility,6,-0.55754,4.68595
2079,MRS007,Dashboard Monitoring Without Repair,7,-0.67779,4.77635
2079,MRS003,Private Cooling Expansion Only,8,-0.68358,4.70756
2079,MRS005,Fossil Backup Power Expansion,9,-1.1906,5.0256
2079,MRS001,Rebuild Same Floodplain Housing,10,-1.40757,5.08646
2080,MRS008,Maintenance Backlog Repair and Governance Reform,1,7.99631,0.39335
2080,MRS002,Floodplain Restoration and Housing Transition,2,7.70907,0.58002
2080,MRS004,Housing Retrofit and Public Cooling Network,3,7.59548,0.48448
2080,MRS006,Distributed Renewable Resilience Hubs,4,7.56772,0.56164
2080,MRS010,Diversified Supply Chain with Labor and Ecological Standards,5,6.81324,0.58923
2080,MRS009,Supply Chain Buffering Through Worker Flexibility,6,1.09225,3.79799
2080,MRS003,Private Cooling Expansion Only,7,0.29966,4.19057
2080,MRS007,Dashboard Monitoring Without Repair,8,-0.07328,4.24698
2080,MRS005,Fossil Backup Power Expansion,9,-0.90923,4.77355
2080,MRS001,Rebuild Same Floodplain Housing,10,-1.40395,5.11301
2081,MRS002,Floodplain Restoration and Housing Transition,1,7.65637,0.36339
2081,MRS008,Maintenance Backlog Repair and Governance Reform,2,7.55539,0.39907
2081,MRS004,Housing Retrofit and Public Cooling Network,3,7.26722,0.47936
2081,MRS010,Diversified Supply Chain with Labor and Ecological Standards,4,7.20442,0.57745
2081,MRS006,Distributed Renewable Resilience Hubs,5,7.17833,0.39751
2081,MRS009,Supply Chain Buffering Through Worker Flexibility,6,0.70869,4.05169
2081,MRS003,Private Cooling Expansion Only,7,0.37866,4.11431
2081,MRS005,Fossil Backup Power Expansion,8,-1.0469,4.8824
2081,MRS007,Dashboard Monitoring Without Repair,9,-1.18627,4.7033
2081,MRS001,Rebuild Same Floodplain Housing,10,-1.95204,5.2966
2082,MRS006,Distributed Renewable Resilience Hubs,1,7.78857,0.51181
2082,MRS002,Floodplain Restoration and Housing Transition,2,7.58224,0.4783
2082,MRS004,Housing Retrofit and Public Cooling Network,3,7.4527,0.69924
2082,MRS008,Maintenance Backlog Repair and Governance Reform,4,7.06802,0.6368
2082,MRS010,Diversified Supply Chain with Labor and Ecological Standards,5,6.91768,0.7648
2082,MRS005,Fossil Backup Power Expansion,6,-0.35624,4.37478
2082,MRS003,Private Cooling Expansion Only,7,-0.37773,4.56248
2082,MRS009,Supply Chain Buffering Through Worker Flexibility,8,-0.46408,4.64316
2082,MRS001,Rebuild Same Floodplain Housing,9,-0.94153,4.93998
2082,MRS007,Dashboard Monitoring Without Repair,10,-1.13019,4.9009
2083,MRS002,Floodplain Restoration and Housing Transition,1,7.83528,0.42639
2083,MRS004,Housing Retrofit and Public Cooling Network,2,7.39651,0.52118
2083,MRS010,Diversified Supply Chain with Labor and Ecological Standards,3,7.06416,0.64888
2083,MRS006,Distributed Renewable Resilience Hubs,4,6.82021,0.73452
2083,MRS008,Maintenance Backlog Repair and Governance Reform,5,6.48789,0.72014
2083,MRS009,Supply Chain Buffering Through Worker Flexibility,6,-0.10166,4.33902
2083,MRS005,Fossil Backup Power Expansion,7,-0.23088,4.39874
2083,MRS007,Dashboard Monitoring Without Repair,8,-0.56279,4.53596
2083,MRS003,Private Cooling Expansion Only,9,-0.62307,4.5672
2083,MRS001,Rebuild Same Floodplain Housing,10,-2.05746,5.41422
2084,MRS004,Housing Retrofit and Public Cooling Network,1,8.0982,0.33212
2084,MRS006,Distributed Renewable Resilience Hubs,2,7.65865,0.43456
2084,MRS002,Floodplain Restoration and Housing Transition,3,7.56895,0.5721
2084,MRS008,Maintenance Backlog Repair and Governance Reform,4,7.13494,0.51306
2084,MRS010,Diversified Supply Chain with Labor and Ecological Standards,5,7.10502,0.5673
2084,MRS009,Supply Chain Buffering Through Worker Flexibility,6,1.3193,3.59776
2084,MRS003,Private Cooling Expansion Only,7,0.40548,3.93775
2084,MRS007,Dashboard Monitoring Without Repair,8,-0.07894,4.38734
2084,MRS001,Rebuild Same Floodplain Housing,9,-1.02149,4.85022
2084,MRS005,Fossil Backup Power Expansion,10,-1.10362,4.87662
2085,MRS006,Distributed Renewable Resilience Hubs,1,8.15946,0.38787
2085,MRS002,Floodplain Restoration and Housing Transition,2,7.97541,0.35634
2085,MRS004,Housing Retrofit and Public Cooling Network,3,7.77063,0.26489
2085,MRS008,Maintenance Backlog Repair and Governance Reform,4,6.94183,0.61507
