simulation_id,dashboard_id,dashboard,rank,dashboard_value,winner
2312,DB001,Simple Composite Resilience Score,6,4.48462,Adaptive Learning and Decision-Trigger Dashboard
2313,DB005,Adaptive Learning and Decision-Trigger Dashboard,1,7.58504,Adaptive Learning and Decision-Trigger Dashboard
2313,DB003,Threshold-Sensitive Early Warning Dashboard,2,7.39127,Adaptive Learning and Decision-Trigger Dashboard
2313,DB004,Justice-Centered Resilience Dashboard,3,7.09989,Adaptive Learning and Decision-Trigger Dashboard
2313,DB006,Participatory Community Resilience Dashboard,4,6.84352,Adaptive Learning and Decision-Trigger Dashboard
2313,DB002,Indicator Domain Dashboard,5,6.60648,Adaptive Learning and Decision-Trigger Dashboard
2313,DB001,Simple Composite Resilience Score,6,4.74783,Adaptive Learning and Decision-Trigger Dashboard
2314,DB005,Adaptive Learning and Decision-Trigger Dashboard,1,7.09294,Adaptive Learning and Decision-Trigger Dashboard
2314,DB006,Participatory Community Resilience Dashboard,2,6.99093,Adaptive Learning and Decision-Trigger Dashboard
2314,DB004,Justice-Centered Resilience Dashboard,3,6.87371,Adaptive Learning and Decision-Trigger Dashboard
2314,DB003,Threshold-Sensitive Early Warning Dashboard,4,6.50605,Adaptive Learning and Decision-Trigger Dashboard
2314,DB002,Indicator Domain Dashboard,5,6.20084,Adaptive Learning and Decision-Trigger Dashboard
2314,DB001,Simple Composite Resilience Score,6,4.3073,Adaptive Learning and Decision-Trigger Dashboard
2315,DB005,Adaptive Learning and Decision-Trigger Dashboard,1,7.88798,Adaptive Learning and Decision-Trigger Dashboard
2315,DB003,Threshold-Sensitive Early Warning Dashboard,2,7.11207,Adaptive Learning and Decision-Trigger Dashboard
2315,DB004,Justice-Centered Resilience Dashboard,3,6.91637,Adaptive Learning and Decision-Trigger Dashboard
2315,DB002,Indicator Domain Dashboard,4,6.53808,Adaptive Learning and Decision-Trigger Dashboard
2315,DB006,Participatory Community Resilience Dashboard,5,6.52053,Adaptive Learning and Decision-Trigger Dashboard
2315,DB001,Simple Composite Resilience Score,6,4.95855,Adaptive Learning and Decision-Trigger Dashboard
2316,DB005,Adaptive Learning and Decision-Trigger Dashboard,1,7.78842,Adaptive Learning and Decision-Trigger Dashboard
2316,DB003,Threshold-Sensitive Early Warning Dashboard,2,7.10639,Adaptive Learning and Decision-Trigger Dashboard
2316,DB004,Justice-Centered Resilience Dashboard,3,6.69033,Adaptive Learning and Decision-Trigger Dashboard
2316,DB006,Participatory Community Resilience Dashboard,4,6.66127,Adaptive Learning and Decision-Trigger Dashboard
2316,DB002,Indicator Domain Dashboard,5,5.95399,Adaptive Learning and Decision-Trigger Dashboard
2316,DB001,Simple Composite Resilience Score,6,4.70528,Adaptive Learning and Decision-Trigger Dashboard
2317,DB005,Adaptive Learning and Decision-Trigger Dashboard,1,7.54982,Adaptive Learning and Decision-Trigger Dashboard
2317,DB003,Threshold-Sensitive Early Warning Dashboard,2,7.38341,Adaptive Learning and Decision-Trigger Dashboard
2317,DB004,Justice-Centered Resilience Dashboard,3,7.09449,Adaptive Learning and Decision-Trigger Dashboard
2317,DB002,Indicator Domain Dashboard,4,6.80633,Adaptive Learning and Decision-Trigger Dashboard
2317,DB006,Participatory Community Resilience Dashboard,5,6.78342,Adaptive Learning and Decision-Trigger Dashboard
2317,DB001,Simple Composite Resilience Score,6,4.91574,Adaptive Learning and Decision-Trigger Dashboard
2318,DB005,Adaptive Learning and Decision-Trigger Dashboard,1,7.7709,Adaptive Learning and Decision-Trigger Dashboard
2318,DB006,Participatory Community Resilience Dashboard,2,6.98685,Adaptive Learning and Decision-Trigger Dashboard
2318,DB004,Justice-Centered Resilience Dashboard,3,6.85989,Adaptive Learning and Decision-Trigger Dashboard
2318,DB003,Threshold-Sensitive Early Warning Dashboard,4,6.72369,Adaptive Learning and Decision-Trigger Dashboard
2318,DB002,Indicator Domain Dashboard,5,5.96448,Adaptive Learning and Decision-Trigger Dashboard
2318,DB001,Simple Composite Resilience Score,6,4.87529,Adaptive Learning and Decision-Trigger Dashboard
2319,DB005,Adaptive Learning and Decision-Trigger Dashboard,1,7.61178,Adaptive Learning and Decision-Trigger Dashboard
2319,DB003,Threshold-Sensitive Early Warning Dashboard,2,7.13837,Adaptive Learning and Decision-Trigger Dashboard
2319,DB006,Participatory Community Resilience Dashboard,3,6.98191,Adaptive Learning and Decision-Trigger Dashboard
2319,DB004,Justice-Centered Resilience Dashboard,4,6.52549,Adaptive Learning and Decision-Trigger Dashboard
2319,DB002,Indicator Domain Dashboard,5,6.48366,Adaptive Learning and Decision-Trigger Dashboard
2319,DB001,Simple Composite Resilience Score,6,4.49736,Adaptive Learning and Decision-Trigger Dashboard
2320,DB005,Adaptive Learning and Decision-Trigger Dashboard,1,7.35408,Adaptive Learning and Decision-Trigger Dashboard
2320,DB006,Participatory Community Resilience Dashboard,2,7.07071,Adaptive Learning and Decision-Trigger Dashboard
2320,DB004,Justice-Centered Resilience Dashboard,3,7.05429,Adaptive Learning and Decision-Trigger Dashboard
2320,DB003,Threshold-Sensitive Early Warning Dashboard,4,6.55818,Adaptive Learning and Decision-Trigger Dashboard
2320,DB002,Indicator Domain Dashboard,5,5.97046,Adaptive Learning and Decision-Trigger Dashboard
2320,DB001,Simple Composite Resilience Score,6,4.74158,Adaptive Learning and Decision-Trigger Dashboard
2321,DB006,Participatory Community Resilience Dashboard,1,7.18669,Participatory Community Resilience Dashboard
2321,DB005,Adaptive Learning and Decision-Trigger Dashboard,2,7.0855,Participatory Community Resilience Dashboard
2321,DB003,Threshold-Sensitive Early Warning Dashboard,3,6.99289,Participatory Community Resilience Dashboard
2321,DB004,Justice-Centered Resilience Dashboard,4,6.69222,Participatory Community Resilience Dashboard
2321,DB002,Indicator Domain Dashboard,5,6.44806,Participatory Community Resilience Dashboard
2321,DB001,Simple Composite Resilience Score,6,4.45843,Participatory Community Resilience Dashboard
2322,DB005,Adaptive Learning and Decision-Trigger Dashboard,1,7.56229,Adaptive Learning and Decision-Trigger Dashboard
2322,DB003,Threshold-Sensitive Early Warning Dashboard,2,7.32674,Adaptive Learning and Decision-Trigger Dashboard
2322,DB004,Justice-Centered Resilience Dashboard,3,6.82977,Adaptive Learning and Decision-Trigger Dashboard
2322,DB006,Participatory Community Resilience Dashboard,4,6.5304,Adaptive Learning and Decision-Trigger Dashboard
2322,DB002,Indicator Domain Dashboard,5,6.24337,Adaptive Learning and Decision-Trigger Dashboard
2322,DB001,Simple Composite Resilience Score,6,4.48097,Adaptive Learning and Decision-Trigger Dashboard
2323,DB005,Adaptive Learning and Decision-Trigger Dashboard,1,7.56874,Adaptive Learning and Decision-Trigger Dashboard
2323,DB006,Participatory Community Resilience Dashboard,2,6.95211,Adaptive Learning and Decision-Trigger Dashboard
2323,DB003,Threshold-Sensitive Early Warning Dashboard,3,6.76108,Adaptive Learning and Decision-Trigger Dashboard
2323,DB004,Justice-Centered Resilience Dashboard,4,6.45419,Adaptive Learning and Decision-Trigger Dashboard
2323,DB002,Indicator Domain Dashboard,5,5.75511,Adaptive Learning and Decision-Trigger Dashboard
2323,DB001,Simple Composite Resilience Score,6,4.68611,Adaptive Learning and Decision-Trigger Dashboard
2324,DB005,Adaptive Learning and Decision-Trigger Dashboard,1,7.75118,Adaptive Learning and Decision-Trigger Dashboard
2324,DB003,Threshold-Sensitive Early Warning Dashboard,2,7.29163,Adaptive Learning and Decision-Trigger Dashboard
2324,DB004,Justice-Centered Resilience Dashboard,3,6.98778,Adaptive Learning and Decision-Trigger Dashboard
2324,DB006,Participatory Community Resilience Dashboard,4,6.77719,Adaptive Learning and Decision-Trigger Dashboard
2324,DB002,Indicator Domain Dashboard,5,6.06678,Adaptive Learning and Decision-Trigger Dashboard
2324,DB001,Simple Composite Resilience Score,6,4.42914,Adaptive Learning and Decision-Trigger Dashboard
2325,DB005,Adaptive Learning and Decision-Trigger Dashboard,1,7.58236,Adaptive Learning and Decision-Trigger Dashboard
2325,DB003,Threshold-Sensitive Early Warning Dashboard,2,7.46182,Adaptive Learning and Decision-Trigger Dashboard
2325,DB006,Participatory Community Resilience Dashboard,3,7.08192,Adaptive Learning and Decision-Trigger Dashboard
2325,DB004,Justice-Centered Resilience Dashboard,4,7.04078,Adaptive Learning and Decision-Trigger Dashboard
2325,DB002,Indicator Domain Dashboard,5,6.08991,Adaptive Learning and Decision-Trigger Dashboard
2325,DB001,Simple Composite Resilience Score,6,4.19137,Adaptive Learning and Decision-Trigger Dashboard
2326,DB005,Adaptive Learning and Decision-Trigger Dashboard,1,7.67581,Adaptive Learning and Decision-Trigger Dashboard
2326,DB006,Participatory Community Resilience Dashboard,2,7.03757,Adaptive Learning and Decision-Trigger Dashboard
2326,DB004,Justice-Centered Resilience Dashboard,3,7.01072,Adaptive Learning and Decision-Trigger Dashboard
2326,DB003,Threshold-Sensitive Early Warning Dashboard,4,6.88029,Adaptive Learning and Decision-Trigger Dashboard
2326,DB002,Indicator Domain Dashboard,5,6.21702,Adaptive Learning and Decision-Trigger Dashboard
2326,DB001,Simple Composite Resilience Score,6,4.70331,Adaptive Learning and Decision-Trigger Dashboard
2327,DB005,Adaptive Learning and Decision-Trigger Dashboard,1,7.50035,Adaptive Learning and Decision-Trigger Dashboard
2327,DB004,Justice-Centered Resilience Dashboard,2,7.25017,Adaptive Learning and Decision-Trigger Dashboard
2327,DB003,Threshold-Sensitive Early Warning Dashboard,3,7.21968,Adaptive Learning and Decision-Trigger Dashboard
2327,DB006,Participatory Community Resilience Dashboard,4,6.77316,Adaptive Learning and Decision-Trigger Dashboard
2327,DB002,Indicator Domain Dashboard,5,6.13153,Adaptive Learning and Decision-Trigger Dashboard
2327,DB001,Simple Composite Resilience Score,6,4.98942,Adaptive Learning and Decision-Trigger Dashboard
2328,DB005,Adaptive Learning and Decision-Trigger Dashboard,1,7.9553,Adaptive Learning and Decision-Trigger Dashboard
2328,DB004,Justice-Centered Resilience Dashboard,2,7.07352,Adaptive Learning and Decision-Trigger Dashboard
2328,DB003,Threshold-Sensitive Early Warning Dashboard,3,7.04871,Adaptive Learning and Decision-Trigger Dashboard
2328,DB006,Participatory Community Resilience Dashboard,4,6.85981,Adaptive Learning and Decision-Trigger Dashboard
2328,DB002,Indicator Domain Dashboard,5,6.09503,Adaptive Learning and Decision-Trigger Dashboard
2328,DB001,Simple Composite Resilience Score,6,4.86495,Adaptive Learning and Decision-Trigger Dashboard
2329,DB005,Adaptive Learning and Decision-Trigger Dashboard,1,7.76624,Adaptive Learning and Decision-Trigger Dashboard
2329,DB006,Participatory Community Resilience Dashboard,2,6.95001,Adaptive Learning and Decision-Trigger Dashboard
2329,DB004,Justice-Centered Resilience Dashboard,3,6.8185,Adaptive Learning and Decision-Trigger Dashboard
2329,DB003,Threshold-Sensitive Early Warning Dashboard,4,6.50059,Adaptive Learning and Decision-Trigger Dashboard
2329,DB002,Indicator Domain Dashboard,5,6.39475,Adaptive Learning and Decision-Trigger Dashboard
2329,DB001,Simple Composite Resilience Score,6,4.64383,Adaptive Learning and Decision-Trigger Dashboard
2330,DB005,Adaptive Learning and Decision-Trigger Dashboard,1,7.47076,Adaptive Learning and Decision-Trigger Dashboard
2330,DB003,Threshold-Sensitive Early Warning Dashboard,2,7.08071,Adaptive Learning and Decision-Trigger Dashboard
2330,DB004,Justice-Centered Resilience Dashboard,3,7.00217,Adaptive Learning and Decision-Trigger Dashboard
2330,DB006,Participatory Community Resilience Dashboard,4,6.98204,Adaptive Learning and Decision-Trigger Dashboard
2330,DB002,Indicator Domain Dashboard,5,6.01892,Adaptive Learning and Decision-Trigger Dashboard
2330,DB001,Simple Composite Resilience Score,6,5.04532,Adaptive Learning and Decision-Trigger Dashboard
2331,DB005,Adaptive Learning and Decision-Trigger Dashboard,1,7.70694,Adaptive Learning and Decision-Trigger Dashboard
2331,DB006,Participatory Community Resilience Dashboard,2,7.32708,Adaptive Learning and Decision-Trigger Dashboard
2331,DB003,Threshold-Sensitive Early Warning Dashboard,3,6.69856,Adaptive Learning and Decision-Trigger Dashboard
2331,DB004,Justice-Centered Resilience Dashboard,4,6.5404,Adaptive Learning and Decision-Trigger Dashboard
2331,DB002,Indicator Domain Dashboard,5,6.31787,Adaptive Learning and Decision-Trigger Dashboard
2331,DB001,Simple Composite Resilience Score,6,4.91193,Adaptive Learning and Decision-Trigger Dashboard
2332,DB005,Adaptive Learning and Decision-Trigger Dashboard,1,7.43101,Adaptive Learning and Decision-Trigger Dashboard
2332,DB004,Justice-Centered Resilience Dashboard,2,7.0984,Adaptive Learning and Decision-Trigger Dashboard
2332,DB003,Threshold-Sensitive Early Warning Dashboard,3,7.02794,Adaptive Learning and Decision-Trigger Dashboard
2332,DB006,Participatory Community Resilience Dashboard,4,6.73318,Adaptive Learning and Decision-Trigger Dashboard
2332,DB002,Indicator Domain Dashboard,5,6.30373,Adaptive Learning and Decision-Trigger Dashboard
2332,DB001,Simple Composite Resilience Score,6,4.9217,Adaptive Learning and Decision-Trigger Dashboard
2333,DB005,Adaptive Learning and Decision-Trigger Dashboard,1,7.51849,Adaptive Learning and Decision-Trigger Dashboard
2333,DB003,Threshold-Sensitive Early Warning Dashboard,2,7.35297,Adaptive Learning and Decision-Trigger Dashboard
2333,DB006,Participatory Community Resilience Dashboard,3,6.8476,Adaptive Learning and Decision-Trigger Dashboard
2333,DB004,Justice-Centered Resilience Dashboard,4,6.81261,Adaptive Learning and Decision-Trigger Dashboard
2333,DB002,Indicator Domain Dashboard,5,6.62165,Adaptive Learning and Decision-Trigger Dashboard
2333,DB001,Simple Composite Resilience Score,6,4.32164,Adaptive Learning and Decision-Trigger Dashboard
2334,DB005,Adaptive Learning and Decision-Trigger Dashboard,1,7.81609,Adaptive Learning and Decision-Trigger Dashboard
2334,DB003,Threshold-Sensitive Early Warning Dashboard,2,7.30274,Adaptive Learning and Decision-Trigger Dashboard
2334,DB006,Participatory Community Resilience Dashboard,3,6.94012,Adaptive Learning and Decision-Trigger Dashboard
2334,DB004,Justice-Centered Resilience Dashboard,4,6.64348,Adaptive Learning and Decision-Trigger Dashboard
2334,DB002,Indicator Domain Dashboard,5,5.99861,Adaptive Learning and Decision-Trigger Dashboard
2334,DB001,Simple Composite Resilience Score,6,4.83438,Adaptive Learning and Decision-Trigger Dashboard
2335,DB005,Adaptive Learning and Decision-Trigger Dashboard,1,7.45595,Adaptive Learning and Decision-Trigger Dashboard
2335,DB003,Threshold-Sensitive Early Warning Dashboard,2,7.15094,Adaptive Learning and Decision-Trigger Dashboard
2335,DB006,Participatory Community Resilience Dashboard,3,7.00939,Adaptive Learning and Decision-Trigger Dashboard
2335,DB004,Justice-Centered Resilience Dashboard,4,6.55759,Adaptive Learning and Decision-Trigger Dashboard
2335,DB002,Indicator Domain Dashboard,5,5.90928,Adaptive Learning and Decision-Trigger Dashboard
2335,DB001,Simple Composite Resilience Score,6,4.29915,Adaptive Learning and Decision-Trigger Dashboard
2336,DB005,Adaptive Learning and Decision-Trigger Dashboard,1,8.25628,Adaptive Learning and Decision-Trigger Dashboard
2336,DB004,Justice-Centered Resilience Dashboard,2,7.05975,Adaptive Learning and Decision-Trigger Dashboard
2336,DB006,Participatory Community Resilience Dashboard,3,6.68911,Adaptive Learning and Decision-Trigger Dashboard
2336,DB002,Indicator Domain Dashboard,4,6.5851,Adaptive Learning and Decision-Trigger Dashboard
2336,DB003,Threshold-Sensitive Early Warning Dashboard,5,6.57799,Adaptive Learning and Decision-Trigger Dashboard
2336,DB001,Simple Composite Resilience Score,6,4.49476,Adaptive Learning and Decision-Trigger Dashboard
2337,DB005,Adaptive Learning and Decision-Trigger Dashboard,1,7.29579,Adaptive Learning and Decision-Trigger Dashboard
2337,DB004,Justice-Centered Resilience Dashboard,2,7.07748,Adaptive Learning and Decision-Trigger Dashboard
2337,DB003,Threshold-Sensitive Early Warning Dashboard,3,7.01782,Adaptive Learning and Decision-Trigger Dashboard
2337,DB006,Participatory Community Resilience Dashboard,4,6.44981,Adaptive Learning and Decision-Trigger Dashboard
2337,DB002,Indicator Domain Dashboard,5,6.13161,Adaptive Learning and Decision-Trigger Dashboard
2337,DB001,Simple Composite Resilience Score,6,4.61779,Adaptive Learning and Decision-Trigger Dashboard
