simulation_id,strategy_id,strategy,rank,technology_resilience_value,winner
2133,TR002,Graceful Degradation and Fallback Architecture,5,7.7444,Technical Debt and Maintainability Program
2133,TR007,Human-Centered Fallback and Accessibility Program,6,7.69479,Technical Debt and Maintainability Program
2133,TR004,Data Integrity and Lineage Governance,7,7.63578,Technical Debt and Maintainability Program
2134,TR006,Vendor Portability and Platform Contingency Planning,1,7.95867,Vendor Portability and Platform Contingency Planning
2134,TR005,Technical Debt and Maintainability Program,2,7.86917,Vendor Portability and Platform Contingency Planning
2134,TR004,Data Integrity and Lineage Governance,3,7.76179,Vendor Portability and Platform Contingency Planning
2134,TR001,Critical Function and Dependency Mapping,4,7.70606,Vendor Portability and Platform Contingency Planning
2134,TR003,Cyber Recovery and Tested Backup Program,5,7.63825,Vendor Portability and Platform Contingency Planning
2134,TR007,Human-Centered Fallback and Accessibility Program,6,7.54901,Vendor Portability and Platform Contingency Planning
2134,TR002,Graceful Degradation and Fallback Architecture,7,7.48005,Vendor Portability and Platform Contingency Planning
2135,TR005,Technical Debt and Maintainability Program,1,8.13506,Technical Debt and Maintainability Program
2135,TR007,Human-Centered Fallback and Accessibility Program,2,8.01839,Technical Debt and Maintainability Program
2135,TR003,Cyber Recovery and Tested Backup Program,3,7.98074,Technical Debt and Maintainability Program
2135,TR002,Graceful Degradation and Fallback Architecture,4,7.92697,Technical Debt and Maintainability Program
2135,TR001,Critical Function and Dependency Mapping,5,7.75444,Technical Debt and Maintainability Program
2135,TR004,Data Integrity and Lineage Governance,6,7.68694,Technical Debt and Maintainability Program
2135,TR006,Vendor Portability and Platform Contingency Planning,7,7.31242,Technical Debt and Maintainability Program
2136,TR002,Graceful Degradation and Fallback Architecture,1,7.91608,Graceful Degradation and Fallback Architecture
2136,TR003,Cyber Recovery and Tested Backup Program,2,7.73476,Graceful Degradation and Fallback Architecture
2136,TR004,Data Integrity and Lineage Governance,3,7.73431,Graceful Degradation and Fallback Architecture
2136,TR007,Human-Centered Fallback and Accessibility Program,4,7.68667,Graceful Degradation and Fallback Architecture
2136,TR001,Critical Function and Dependency Mapping,5,7.6848,Graceful Degradation and Fallback Architecture
2136,TR006,Vendor Portability and Platform Contingency Planning,6,7.5187,Graceful Degradation and Fallback Architecture
2136,TR005,Technical Debt and Maintainability Program,7,7.3764,Graceful Degradation and Fallback Architecture
2137,TR007,Human-Centered Fallback and Accessibility Program,1,7.78761,Human-Centered Fallback and Accessibility Program
2137,TR004,Data Integrity and Lineage Governance,2,7.73848,Human-Centered Fallback and Accessibility Program
2137,TR006,Vendor Portability and Platform Contingency Planning,3,7.70914,Human-Centered Fallback and Accessibility Program
2137,TR002,Graceful Degradation and Fallback Architecture,4,7.65216,Human-Centered Fallback and Accessibility Program
2137,TR005,Technical Debt and Maintainability Program,5,7.60673,Human-Centered Fallback and Accessibility Program
2137,TR003,Cyber Recovery and Tested Backup Program,6,7.51663,Human-Centered Fallback and Accessibility Program
2137,TR001,Critical Function and Dependency Mapping,7,7.4817,Human-Centered Fallback and Accessibility Program
2138,TR001,Critical Function and Dependency Mapping,1,7.94061,Critical Function and Dependency Mapping
2138,TR006,Vendor Portability and Platform Contingency Planning,2,7.82538,Critical Function and Dependency Mapping
2138,TR005,Technical Debt and Maintainability Program,3,7.82229,Critical Function and Dependency Mapping
2138,TR003,Cyber Recovery and Tested Backup Program,4,7.80365,Critical Function and Dependency Mapping
2138,TR002,Graceful Degradation and Fallback Architecture,5,7.78378,Critical Function and Dependency Mapping
2138,TR007,Human-Centered Fallback and Accessibility Program,6,7.69117,Critical Function and Dependency Mapping
2138,TR004,Data Integrity and Lineage Governance,7,7.62947,Critical Function and Dependency Mapping
2139,TR002,Graceful Degradation and Fallback Architecture,1,8.00683,Graceful Degradation and Fallback Architecture
2139,TR001,Critical Function and Dependency Mapping,2,7.95324,Graceful Degradation and Fallback Architecture
2139,TR004,Data Integrity and Lineage Governance,3,7.84432,Graceful Degradation and Fallback Architecture
2139,TR007,Human-Centered Fallback and Accessibility Program,4,7.74265,Graceful Degradation and Fallback Architecture
2139,TR005,Technical Debt and Maintainability Program,5,7.64665,Graceful Degradation and Fallback Architecture
2139,TR006,Vendor Portability and Platform Contingency Planning,6,7.54761,Graceful Degradation and Fallback Architecture
2139,TR003,Cyber Recovery and Tested Backup Program,7,7.45933,Graceful Degradation and Fallback Architecture
2140,TR003,Cyber Recovery and Tested Backup Program,1,8.25471,Cyber Recovery and Tested Backup Program
2140,TR006,Vendor Portability and Platform Contingency Planning,2,7.79201,Cyber Recovery and Tested Backup Program
2140,TR004,Data Integrity and Lineage Governance,3,7.55058,Cyber Recovery and Tested Backup Program
2140,TR002,Graceful Degradation and Fallback Architecture,4,7.54221,Cyber Recovery and Tested Backup Program
2140,TR005,Technical Debt and Maintainability Program,5,7.5064,Cyber Recovery and Tested Backup Program
2140,TR001,Critical Function and Dependency Mapping,6,7.44085,Cyber Recovery and Tested Backup Program
2140,TR007,Human-Centered Fallback and Accessibility Program,7,7.30055,Cyber Recovery and Tested Backup Program
2141,TR002,Graceful Degradation and Fallback Architecture,1,7.89525,Graceful Degradation and Fallback Architecture
2141,TR006,Vendor Portability and Platform Contingency Planning,2,7.84349,Graceful Degradation and Fallback Architecture
2141,TR001,Critical Function and Dependency Mapping,3,7.62899,Graceful Degradation and Fallback Architecture
2141,TR007,Human-Centered Fallback and Accessibility Program,4,7.582,Graceful Degradation and Fallback Architecture
2141,TR003,Cyber Recovery and Tested Backup Program,5,7.57928,Graceful Degradation and Fallback Architecture
2141,TR005,Technical Debt and Maintainability Program,6,7.48274,Graceful Degradation and Fallback Architecture
2141,TR004,Data Integrity and Lineage Governance,7,7.36473,Graceful Degradation and Fallback Architecture
2142,TR001,Critical Function and Dependency Mapping,1,7.97915,Critical Function and Dependency Mapping
2142,TR002,Graceful Degradation and Fallback Architecture,2,7.84227,Critical Function and Dependency Mapping
2142,TR006,Vendor Portability and Platform Contingency Planning,3,7.74307,Critical Function and Dependency Mapping
2142,TR003,Cyber Recovery and Tested Backup Program,4,7.71668,Critical Function and Dependency Mapping
2142,TR005,Technical Debt and Maintainability Program,5,7.63286,Critical Function and Dependency Mapping
2142,TR007,Human-Centered Fallback and Accessibility Program,6,7.57058,Critical Function and Dependency Mapping
2142,TR004,Data Integrity and Lineage Governance,7,7.44465,Critical Function and Dependency Mapping
2143,TR003,Cyber Recovery and Tested Backup Program,1,7.91534,Cyber Recovery and Tested Backup Program
2143,TR004,Data Integrity and Lineage Governance,2,7.90742,Cyber Recovery and Tested Backup Program
2143,TR002,Graceful Degradation and Fallback Architecture,3,7.74284,Cyber Recovery and Tested Backup Program
2143,TR005,Technical Debt and Maintainability Program,4,7.7224,Cyber Recovery and Tested Backup Program
2143,TR006,Vendor Portability and Platform Contingency Planning,5,7.61771,Cyber Recovery and Tested Backup Program
2143,TR001,Critical Function and Dependency Mapping,6,7.609,Cyber Recovery and Tested Backup Program
2143,TR007,Human-Centered Fallback and Accessibility Program,7,7.53489,Cyber Recovery and Tested Backup Program
2144,TR003,Cyber Recovery and Tested Backup Program,1,8.15082,Cyber Recovery and Tested Backup Program
2144,TR001,Critical Function and Dependency Mapping,2,7.92866,Cyber Recovery and Tested Backup Program
2144,TR005,Technical Debt and Maintainability Program,3,7.89886,Cyber Recovery and Tested Backup Program
2144,TR006,Vendor Portability and Platform Contingency Planning,4,7.79446,Cyber Recovery and Tested Backup Program
2144,TR004,Data Integrity and Lineage Governance,5,7.75997,Cyber Recovery and Tested Backup Program
2144,TR002,Graceful Degradation and Fallback Architecture,6,7.714,Cyber Recovery and Tested Backup Program
2144,TR007,Human-Centered Fallback and Accessibility Program,7,7.70352,Cyber Recovery and Tested Backup Program
2145,TR002,Graceful Degradation and Fallback Architecture,1,8.17674,Graceful Degradation and Fallback Architecture
2145,TR004,Data Integrity and Lineage Governance,2,8.03259,Graceful Degradation and Fallback Architecture
2145,TR001,Critical Function and Dependency Mapping,3,7.96231,Graceful Degradation and Fallback Architecture
2145,TR006,Vendor Portability and Platform Contingency Planning,4,7.80256,Graceful Degradation and Fallback Architecture
2145,TR003,Cyber Recovery and Tested Backup Program,5,7.69656,Graceful Degradation and Fallback Architecture
2145,TR005,Technical Debt and Maintainability Program,6,7.67448,Graceful Degradation and Fallback Architecture
2145,TR007,Human-Centered Fallback and Accessibility Program,7,7.61487,Graceful Degradation and Fallback Architecture
2146,TR001,Critical Function and Dependency Mapping,1,8.08128,Critical Function and Dependency Mapping
2146,TR002,Graceful Degradation and Fallback Architecture,2,7.8361,Critical Function and Dependency Mapping
2146,TR006,Vendor Portability and Platform Contingency Planning,3,7.75706,Critical Function and Dependency Mapping
2146,TR003,Cyber Recovery and Tested Backup Program,4,7.74977,Critical Function and Dependency Mapping
2146,TR005,Technical Debt and Maintainability Program,5,7.65983,Critical Function and Dependency Mapping
2146,TR007,Human-Centered Fallback and Accessibility Program,6,7.57972,Critical Function and Dependency Mapping
2146,TR004,Data Integrity and Lineage Governance,7,7.49491,Critical Function and Dependency Mapping
2147,TR006,Vendor Portability and Platform Contingency Planning,1,7.88989,Vendor Portability and Platform Contingency Planning
2147,TR005,Technical Debt and Maintainability Program,2,7.81876,Vendor Portability and Platform Contingency Planning
2147,TR003,Cyber Recovery and Tested Backup Program,3,7.79984,Vendor Portability and Platform Contingency Planning
2147,TR007,Human-Centered Fallback and Accessibility Program,4,7.77969,Vendor Portability and Platform Contingency Planning
2147,TR002,Graceful Degradation and Fallback Architecture,5,7.64877,Vendor Portability and Platform Contingency Planning
2147,TR001,Critical Function and Dependency Mapping,6,7.48123,Vendor Portability and Platform Contingency Planning
2147,TR004,Data Integrity and Lineage Governance,7,7.40947,Vendor Portability and Platform Contingency Planning
2148,TR003,Cyber Recovery and Tested Backup Program,1,7.9646,Cyber Recovery and Tested Backup Program
2148,TR005,Technical Debt and Maintainability Program,2,7.90875,Cyber Recovery and Tested Backup Program
2148,TR002,Graceful Degradation and Fallback Architecture,3,7.79866,Cyber Recovery and Tested Backup Program
2148,TR006,Vendor Portability and Platform Contingency Planning,4,7.75512,Cyber Recovery and Tested Backup Program
2148,TR001,Critical Function and Dependency Mapping,5,7.72552,Cyber Recovery and Tested Backup Program
2148,TR007,Human-Centered Fallback and Accessibility Program,6,7.45133,Cyber Recovery and Tested Backup Program
2148,TR004,Data Integrity and Lineage Governance,7,7.26514,Cyber Recovery and Tested Backup Program
2149,TR002,Graceful Degradation and Fallback Architecture,1,7.96261,Graceful Degradation and Fallback Architecture
2149,TR003,Cyber Recovery and Tested Backup Program,2,7.85725,Graceful Degradation and Fallback Architecture
2149,TR001,Critical Function and Dependency Mapping,3,7.83594,Graceful Degradation and Fallback Architecture
2149,TR004,Data Integrity and Lineage Governance,4,7.821,Graceful Degradation and Fallback Architecture
2149,TR006,Vendor Portability and Platform Contingency Planning,5,7.75118,Graceful Degradation and Fallback Architecture
2149,TR005,Technical Debt and Maintainability Program,6,7.74066,Graceful Degradation and Fallback Architecture
2149,TR007,Human-Centered Fallback and Accessibility Program,7,7.43597,Graceful Degradation and Fallback Architecture
2150,TR007,Human-Centered Fallback and Accessibility Program,1,7.83557,Human-Centered Fallback and Accessibility Program
2150,TR003,Cyber Recovery and Tested Backup Program,2,7.77193,Human-Centered Fallback and Accessibility Program
