simulation_id,strategy_id,strategy,rank,adjusted_resilience_value
2359,FRS004,Adaptive Urban Heat and Flood Redesign,3,8.25873
2359,FRS006,Community Resilience and Mutual Aid Infrastructure,4,7.73138
2359,FRS007,Digital Public Infrastructure Resilience Program,5,7.58483
2359,FRS002,Regional Early Warning and Analytics Network,6,7.48732
2359,FRS001,Distributed Renewable Microgrids,7,7.44424
2359,FRS003,Critical Supply Chain Diversification,8,6.91057
2360,FRS005,Watershed Restoration and Nature-Based Buffers,1,8.43316
2360,FRS006,Community Resilience and Mutual Aid Infrastructure,2,8.3902
2360,FRS008,Adaptive Governance and Learning System,3,8.10237
2360,FRS004,Adaptive Urban Heat and Flood Redesign,4,8.06423
2360,FRS002,Regional Early Warning and Analytics Network,5,7.50287
2360,FRS001,Distributed Renewable Microgrids,6,7.36536
2360,FRS007,Digital Public Infrastructure Resilience Program,7,7.36344
2360,FRS003,Critical Supply Chain Diversification,8,6.99331
2361,FRS004,Adaptive Urban Heat and Flood Redesign,1,8.06628
2361,FRS005,Watershed Restoration and Nature-Based Buffers,2,7.96235
2361,FRS006,Community Resilience and Mutual Aid Infrastructure,3,7.92257
2361,FRS008,Adaptive Governance and Learning System,4,7.78808
2361,FRS007,Digital Public Infrastructure Resilience Program,5,7.77036
2361,FRS001,Distributed Renewable Microgrids,6,7.69761
2361,FRS002,Regional Early Warning and Analytics Network,7,7.48988
2361,FRS003,Critical Supply Chain Diversification,8,7.32055
2362,FRS004,Adaptive Urban Heat and Flood Redesign,1,8.34324
2362,FRS006,Community Resilience and Mutual Aid Infrastructure,2,8.09025
2362,FRS008,Adaptive Governance and Learning System,3,8.06096
2362,FRS005,Watershed Restoration and Nature-Based Buffers,4,7.73227
2362,FRS007,Digital Public Infrastructure Resilience Program,5,7.49363
2362,FRS001,Distributed Renewable Microgrids,6,7.29741
2362,FRS002,Regional Early Warning and Analytics Network,7,7.03518
2362,FRS003,Critical Supply Chain Diversification,8,6.78218
2363,FRS005,Watershed Restoration and Nature-Based Buffers,1,8.36694
2363,FRS008,Adaptive Governance and Learning System,2,8.36571
2363,FRS004,Adaptive Urban Heat and Flood Redesign,3,7.93519
2363,FRS006,Community Resilience and Mutual Aid Infrastructure,4,7.80088
2363,FRS001,Distributed Renewable Microgrids,5,7.56045
2363,FRS007,Digital Public Infrastructure Resilience Program,6,7.38478
2363,FRS003,Critical Supply Chain Diversification,7,7.35692
2363,FRS002,Regional Early Warning and Analytics Network,8,7.01373
2364,FRS008,Adaptive Governance and Learning System,1,8.41407
2364,FRS005,Watershed Restoration and Nature-Based Buffers,2,8.13884
2364,FRS004,Adaptive Urban Heat and Flood Redesign,3,8.11115
2364,FRS006,Community Resilience and Mutual Aid Infrastructure,4,8.01946
2364,FRS002,Regional Early Warning and Analytics Network,5,7.94448
2364,FRS007,Digital Public Infrastructure Resilience Program,6,7.77196
2364,FRS001,Distributed Renewable Microgrids,7,7.7142
2364,FRS003,Critical Supply Chain Diversification,8,6.75935
2365,FRS005,Watershed Restoration and Nature-Based Buffers,1,8.23562
2365,FRS008,Adaptive Governance and Learning System,2,8.21148
2365,FRS006,Community Resilience and Mutual Aid Infrastructure,3,8.21101
2365,FRS007,Digital Public Infrastructure Resilience Program,4,8.11796
2365,FRS004,Adaptive Urban Heat and Flood Redesign,5,8.0908
2365,FRS002,Regional Early Warning and Analytics Network,6,7.56716
2365,FRS001,Distributed Renewable Microgrids,7,7.48829
2365,FRS003,Critical Supply Chain Diversification,8,7.36472
2366,FRS008,Adaptive Governance and Learning System,1,8.47258
2366,FRS004,Adaptive Urban Heat and Flood Redesign,2,8.13961
2366,FRS006,Community Resilience and Mutual Aid Infrastructure,3,8.1332
2366,FRS002,Regional Early Warning and Analytics Network,4,7.79128
2366,FRS005,Watershed Restoration and Nature-Based Buffers,5,7.73532
2366,FRS007,Digital Public Infrastructure Resilience Program,6,7.6397
2366,FRS003,Critical Supply Chain Diversification,7,7.26848
2366,FRS001,Distributed Renewable Microgrids,8,7.23846
2367,FRS005,Watershed Restoration and Nature-Based Buffers,1,8.33934
2367,FRS006,Community Resilience and Mutual Aid Infrastructure,2,8.00544
2367,FRS004,Adaptive Urban Heat and Flood Redesign,3,7.88277
2367,FRS008,Adaptive Governance and Learning System,4,7.73283
2367,FRS002,Regional Early Warning and Analytics Network,5,7.69226
2367,FRS007,Digital Public Infrastructure Resilience Program,6,7.6808
2367,FRS001,Distributed Renewable Microgrids,7,7.48838
2367,FRS003,Critical Supply Chain Diversification,8,7.0259
2368,FRS008,Adaptive Governance and Learning System,1,8.22081
2368,FRS006,Community Resilience and Mutual Aid Infrastructure,2,8.1571
2368,FRS004,Adaptive Urban Heat and Flood Redesign,3,7.92326
2368,FRS005,Watershed Restoration and Nature-Based Buffers,4,7.63265
2368,FRS007,Digital Public Infrastructure Resilience Program,5,7.60326
2368,FRS002,Regional Early Warning and Analytics Network,6,7.43592
2368,FRS001,Distributed Renewable Microgrids,7,7.24186
2368,FRS003,Critical Supply Chain Diversification,8,7.21872
2369,FRS008,Adaptive Governance and Learning System,1,8.35602
2369,FRS006,Community Resilience and Mutual Aid Infrastructure,2,8.29577
2369,FRS007,Digital Public Infrastructure Resilience Program,3,8.18864
2369,FRS005,Watershed Restoration and Nature-Based Buffers,4,8.11128
2369,FRS004,Adaptive Urban Heat and Flood Redesign,5,7.73718
2369,FRS002,Regional Early Warning and Analytics Network,6,7.73042
2369,FRS001,Distributed Renewable Microgrids,7,7.61584
2369,FRS003,Critical Supply Chain Diversification,8,7.40601
2370,FRS008,Adaptive Governance and Learning System,1,8.41721
2370,FRS005,Watershed Restoration and Nature-Based Buffers,2,8.19185
2370,FRS002,Regional Early Warning and Analytics Network,3,8.1608
2370,FRS006,Community Resilience and Mutual Aid Infrastructure,4,8.06641
2370,FRS004,Adaptive Urban Heat and Flood Redesign,5,8.06126
2370,FRS003,Critical Supply Chain Diversification,6,7.88355
2370,FRS007,Digital Public Infrastructure Resilience Program,7,7.74688
2370,FRS001,Distributed Renewable Microgrids,8,7.1793
2371,FRS008,Adaptive Governance and Learning System,1,8.57466
2371,FRS005,Watershed Restoration and Nature-Based Buffers,2,8.03655
2371,FRS004,Adaptive Urban Heat and Flood Redesign,3,7.95256
2371,FRS001,Distributed Renewable Microgrids,4,7.89862
2371,FRS006,Community Resilience and Mutual Aid Infrastructure,5,7.89311
2371,FRS007,Digital Public Infrastructure Resilience Program,6,7.81922
2371,FRS002,Regional Early Warning and Analytics Network,7,7.37533
2371,FRS003,Critical Supply Chain Diversification,8,7.07613
2372,FRS004,Adaptive Urban Heat and Flood Redesign,1,8.34299
2372,FRS008,Adaptive Governance and Learning System,2,8.20622
2372,FRS005,Watershed Restoration and Nature-Based Buffers,3,8.02182
2372,FRS006,Community Resilience and Mutual Aid Infrastructure,4,7.93334
2372,FRS002,Regional Early Warning and Analytics Network,5,7.70223
2372,FRS007,Digital Public Infrastructure Resilience Program,6,7.53197
2372,FRS003,Critical Supply Chain Diversification,7,7.47275
2372,FRS001,Distributed Renewable Microgrids,8,7.21039
2373,FRS004,Adaptive Urban Heat and Flood Redesign,1,8.20572
2373,FRS006,Community Resilience and Mutual Aid Infrastructure,2,8.11947
2373,FRS005,Watershed Restoration and Nature-Based Buffers,3,8.1185
2373,FRS008,Adaptive Governance and Learning System,4,8.02729
2373,FRS007,Digital Public Infrastructure Resilience Program,5,7.91164
2373,FRS002,Regional Early Warning and Analytics Network,6,7.85551
2373,FRS001,Distributed Renewable Microgrids,7,7.72629
2373,FRS003,Critical Supply Chain Diversification,8,7.06742
2374,FRS008,Adaptive Governance and Learning System,1,8.35437
2374,FRS005,Watershed Restoration and Nature-Based Buffers,2,8.12523
2374,FRS006,Community Resilience and Mutual Aid Infrastructure,3,8.07094
2374,FRS004,Adaptive Urban Heat and Flood Redesign,4,7.88141
2374,FRS007,Digital Public Infrastructure Resilience Program,5,7.71078
2374,FRS002,Regional Early Warning and Analytics Network,6,7.59745
2374,FRS001,Distributed Renewable Microgrids,7,7.43635
2374,FRS003,Critical Supply Chain Diversification,8,7.25358
2375,FRS006,Community Resilience and Mutual Aid Infrastructure,1,8.45112
2375,FRS004,Adaptive Urban Heat and Flood Redesign,2,8.22886
2375,FRS008,Adaptive Governance and Learning System,3,8.06684
2375,FRS005,Watershed Restoration and Nature-Based Buffers,4,7.97597
2375,FRS002,Regional Early Warning and Analytics Network,5,7.89872
2375,FRS007,Digital Public Infrastructure Resilience Program,6,7.89387
2375,FRS001,Distributed Renewable Microgrids,7,7.84811
2375,FRS003,Critical Supply Chain Diversification,8,7.72276
2376,FRS008,Adaptive Governance and Learning System,1,8.40356
2376,FRS004,Adaptive Urban Heat and Flood Redesign,2,8.32857
2376,FRS005,Watershed Restoration and Nature-Based Buffers,3,8.04078
2376,FRS007,Digital Public Infrastructure Resilience Program,4,8.03802
2376,FRS006,Community Resilience and Mutual Aid Infrastructure,5,7.8862
2376,FRS001,Distributed Renewable Microgrids,6,7.55628
2376,FRS002,Regional Early Warning and Analytics Network,7,7.43832
2376,FRS003,Critical Supply Chain Diversification,8,7.16858
2377,FRS004,Adaptive Urban Heat and Flood Redesign,1,8.16862
2377,FRS006,Community Resilience and Mutual Aid Infrastructure,2,8.06561
2377,FRS008,Adaptive Governance and Learning System,3,8.0176
2377,FRS005,Watershed Restoration and Nature-Based Buffers,4,7.76413
2377,FRS002,Regional Early Warning and Analytics Network,5,7.64795
2377,FRS007,Digital Public Infrastructure Resilience Program,6,7.60682
2377,FRS003,Critical Supply Chain Diversification,7,7.44582
2377,FRS001,Distributed Renewable Microgrids,8,7.39826
2378,FRS004,Adaptive Urban Heat and Flood Redesign,1,8.19236
2378,FRS008,Adaptive Governance and Learning System,2,8.18208
2378,FRS006,Community Resilience and Mutual Aid Infrastructure,3,8.16926
2378,FRS001,Distributed Renewable Microgrids,4,8.02621
2378,FRS005,Watershed Restoration and Nature-Based Buffers,5,7.84096
2378,FRS007,Digital Public Infrastructure Resilience Program,6,7.51139
2378,FRS002,Regional Early Warning and Analytics Network,7,7.39979
2378,FRS003,Critical Supply Chain Diversification,8,7.18946
2379,FRS008,Adaptive Governance and Learning System,1,8.6883
2379,FRS004,Adaptive Urban Heat and Flood Redesign,2,8.1155
2379,FRS006,Community Resilience and Mutual Aid Infrastructure,3,7.97656
2379,FRS005,Watershed Restoration and Nature-Based Buffers,4,7.96654
2379,FRS007,Digital Public Infrastructure Resilience Program,5,7.9256
2379,FRS001,Distributed Renewable Microgrids,6,7.91131
2379,FRS002,Regional Early Warning and Analytics Network,7,7.86964
2379,FRS003,Critical Supply Chain Diversification,8,7.31586
2380,FRS008,Adaptive Governance and Learning System,1,8.47324
2380,FRS006,Community Resilience and Mutual Aid Infrastructure,2,8.0276
2380,FRS004,Adaptive Urban Heat and Flood Redesign,3,7.9149
2380,FRS007,Digital Public Infrastructure Resilience Program,4,7.79219
2380,FRS001,Distributed Renewable Microgrids,5,7.68787
2380,FRS002,Regional Early Warning and Analytics Network,6,7.44479
2380,FRS005,Watershed Restoration and Nature-Based Buffers,7,7.43464
2380,FRS003,Critical Supply Chain Diversification,8,7.24941
2381,FRS004,Adaptive Urban Heat and Flood Redesign,1,8.2371
2381,FRS008,Adaptive Governance and Learning System,2,8.00848
2381,FRS006,Community Resilience and Mutual Aid Infrastructure,3,7.83607
2381,FRS005,Watershed Restoration and Nature-Based Buffers,4,7.80632
2381,FRS001,Distributed Renewable Microgrids,5,7.80245
2381,FRS007,Digital Public Infrastructure Resilience Program,6,7.75724
2381,FRS003,Critical Supply Chain Diversification,7,7.6007
2381,FRS002,Regional Early Warning and Analytics Network,8,7.22278
2382,FRS008,Adaptive Governance and Learning System,1,8.04582
2382,FRS002,Regional Early Warning and Analytics Network,2,8.00871
2382,FRS004,Adaptive Urban Heat and Flood Redesign,3,7.99994
2382,FRS005,Watershed Restoration and Nature-Based Buffers,4,7.98012
2382,FRS006,Community Resilience and Mutual Aid Infrastructure,5,7.94584
2382,FRS007,Digital Public Infrastructure Resilience Program,6,7.67699
2382,FRS001,Distributed Renewable Microgrids,7,7.66109
2382,FRS003,Critical Supply Chain Diversification,8,7.37562
2383,FRS004,Adaptive Urban Heat and Flood Redesign,1,8.22773
2383,FRS008,Adaptive Governance and Learning System,2,8.08818
2383,FRS006,Community Resilience and Mutual Aid Infrastructure,3,7.9714
2383,FRS001,Distributed Renewable Microgrids,4,7.83879
2383,FRS005,Watershed Restoration and Nature-Based Buffers,5,7.74655
2383,FRS007,Digital Public Infrastructure Resilience Program,6,7.70826
2383,FRS002,Regional Early Warning and Analytics Network,7,7.48661
2383,FRS003,Critical Supply Chain Diversification,8,7.02824
2384,FRS008,Adaptive Governance and Learning System,1,8.4806
2384,FRS004,Adaptive Urban Heat and Flood Redesign,2,8.39443
2384,FRS005,Watershed Restoration and Nature-Based Buffers,3,8.14186
2384,FRS006,Community Resilience and Mutual Aid Infrastructure,4,8.03683
2384,FRS007,Digital Public Infrastructure Resilience Program,5,7.80223
2384,FRS002,Regional Early Warning and Analytics Network,6,7.70474
2384,FRS001,Distributed Renewable Microgrids,7,7.6354
2384,FRS003,Critical Supply Chain Diversification,8,7.13103
2385,FRS008,Adaptive Governance and Learning System,1,8.47015
2385,FRS001,Distributed Renewable Microgrids,2,8.18157
2385,FRS004,Adaptive Urban Heat and Flood Redesign,3,8.08429
2385,FRS005,Watershed Restoration and Nature-Based Buffers,4,8.00772
2385,FRS002,Regional Early Warning and Analytics Network,5,7.9287
2385,FRS006,Community Resilience and Mutual Aid Infrastructure,6,7.61625
2385,FRS007,Digital Public Infrastructure Resilience Program,7,7.59645
2385,FRS003,Critical Supply Chain Diversification,8,7.01664
2386,FRS008,Adaptive Governance and Learning System,1,8.31332
2386,FRS005,Watershed Restoration and Nature-Based Buffers,2,8.12722
2386,FRS006,Community Resilience and Mutual Aid Infrastructure,3,7.83497
2386,FRS004,Adaptive Urban Heat and Flood Redesign,4,7.80171
2386,FRS002,Regional Early Warning and Analytics Network,5,7.49601
2386,FRS003,Critical Supply Chain Diversification,6,7.41166
2386,FRS007,Digital Public Infrastructure Resilience Program,7,7.39223
2386,FRS001,Distributed Renewable Microgrids,8,7.38315
2387,FRS008,Adaptive Governance and Learning System,1,8.69028
2387,FRS005,Watershed Restoration and Nature-Based Buffers,2,8.25219
2387,FRS006,Community Resilience and Mutual Aid Infrastructure,3,8.06797
2387,FRS007,Digital Public Infrastructure Resilience Program,4,7.61487
2387,FRS004,Adaptive Urban Heat and Flood Redesign,5,7.54968
2387,FRS001,Distributed Renewable Microgrids,6,7.38959
2387,FRS003,Critical Supply Chain Diversification,7,7.31287
2387,FRS002,Regional Early Warning and Analytics Network,8,7.27329
2388,FRS008,Adaptive Governance and Learning System,1,8.28335
2388,FRS004,Adaptive Urban Heat and Flood Redesign,2,8.16485
2388,FRS006,Community Resilience and Mutual Aid Infrastructure,3,8.15356
2388,FRS002,Regional Early Warning and Analytics Network,4,7.96951
2388,FRS005,Watershed Restoration and Nature-Based Buffers,5,7.95041
2388,FRS001,Distributed Renewable Microgrids,6,7.74883
2388,FRS003,Critical Supply Chain Diversification,7,7.20678
2388,FRS007,Digital Public Infrastructure Resilience Program,8,7.16798
2389,FRS006,Community Resilience and Mutual Aid Infrastructure,1,8.17903
2389,FRS005,Watershed Restoration and Nature-Based Buffers,2,8.15454
2389,FRS004,Adaptive Urban Heat and Flood Redesign,3,8.05672
2389,FRS008,Adaptive Governance and Learning System,4,7.9081
2389,FRS001,Distributed Renewable Microgrids,5,7.85152
2389,FRS002,Regional Early Warning and Analytics Network,6,7.64891
2389,FRS007,Digital Public Infrastructure Resilience Program,7,7.53616
2389,FRS003,Critical Supply Chain Diversification,8,6.63029
2390,FRS006,Community Resilience and Mutual Aid Infrastructure,1,8.39548
2390,FRS008,Adaptive Governance and Learning System,2,8.15844
2390,FRS005,Watershed Restoration and Nature-Based Buffers,3,8.10383
2390,FRS007,Digital Public Infrastructure Resilience Program,4,7.82326
2390,FRS004,Adaptive Urban Heat and Flood Redesign,5,7.78573
